,id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,tsne_0,tsne_1
5807,S05768,0.0,0.2,0.2,0.6,0.0,0.4,0.2,0.4,0.0,0.0,0.42368418,0.8160044
5808,S05769,0.0,0.2,0.2,0.6,0.0,0.4,0.4,0.2,0.0,0.0,0.5564973,0.82355666
5809,S05770,0.0,0.2,0.2,0.6,0.0,0.4,0.0,0.4,0.0,0.2,0.41789222,0.81011015
5810,S05771,0.0,0.2,0.2,0.6,0.0,0.4,0.4,0.0,0.0,0.2,0.55541754,0.8219977
5811,S05772,0.0,0.2,0.2,0.6,0.0,0.4,0.0,0.4,0.2,0.0,0.4139385,0.8080795
5812,S05773,0.0,0.2,0.2,0.6,0.0,0.4,0.4,0.0,0.2,0.0,0.5510755,0.8204934
5813,S05774,0.0,0.2,0.2,0.6,0.0,0.4,0.0,0.2,0.4,0.0,0.47119585,0.80917567
5814,S05775,0.0,0.2,0.2,0.6,0.0,0.4,0.2,0.0,0.4,0.0,0.4798624,0.8102021
5815,S05776,0.0,0.2,0.2,0.6,0.0,0.4,0.0,0.0,0.4,0.2,0.47337887,0.80931467
5816,S05777,0.0,0.2,0.0,0.6,0.2,0.0,0.2,0.6,0.0,0.2,0.33166367,0.80519843
5817,S05778,0.0,0.2,0.0,0.6,0.2,0.0,0.6,0.2,0.0,0.2,0.604945,0.8097932
5818,S05779,0.0,0.2,0.0,0.6,0.2,0.0,0.2,0.6,0.2,0.0,0.3354591,0.80618685
5819,S05780,0.0,0.2,0.0,0.6,0.2,0.0,0.6,0.2,0.2,0.0,0.60582274,0.8133408
5820,S05781,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.6,0.2,0.2,0.33314875,0.80768657
5821,S05782,0.0,0.2,0.0,0.6,0.2,0.0,0.6,0.0,0.2,0.2,0.6062843,0.8132325
5822,S05783,0.0,0.2,0.0,0.6,0.2,0.0,0.2,0.2,0.6,0.0,0.28174025,0.38134128
5823,S05784,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.2,0.6,0.2,0.29906353,0.38212255
5824,S05785,0.0,0.2,0.0,0.6,0.2,0.0,0.2,0.0,0.6,0.2,0.3319764,0.36286968
5825,S05786,0.0,0.2,0.0,0.6,0.2,0.2,0.2,0.6,0.0,0.0,0.32538757,0.8128218
5826,S05787,0.0,0.2,0.0,0.6,0.2,0.2,0.6,0.2,0.0,0.0,0.59764403,0.81391716
5827,S05788,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.6,0.0,0.2,0.3246301,0.8130336
5828,S05789,0.0,0.2,0.0,0.6,0.2,0.2,0.6,0.0,0.0,0.2,0.59892887,0.81361896
5829,S05790,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.6,0.2,0.0,0.32870966,0.812979
5830,S05791,0.0,0.2,0.0,0.6,0.2,0.2,0.6,0.0,0.2,0.0,0.6007711,0.8158615
5831,S05792,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.2,0.6,0.0,0.2636545,0.38410562
5832,S05793,0.0,0.2,0.0,0.6,0.2,0.2,0.2,0.0,0.6,0.0,0.34219122,0.35030222
5833,S05794,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.6,0.2,0.31776047,0.37489465
5834,S05795,0.0,0.2,0.0,0.6,0.2,0.6,0.2,0.2,0.0,0.0,0.9067818,0.44168034
5835,S05796,0.0,0.2,0.0,0.6,0.2,0.6,0.0,0.2,0.0,0.2,0.90673184,0.43911535
5836,S05797,0.0,0.2,0.0,0.6,0.2,0.6,0.2,0.0,0.0,0.2,0.90130734,0.44342297
5837,S05798,0.0,0.2,0.0,0.6,0.2,0.6,0.0,0.2,0.2,0.0,0.9071456,0.4399163
5838,S05799,0.0,0.2,0.0,0.6,0.2,0.6,0.2,0.0,0.2,0.0,0.9017207,0.44485086
5839,S05800,0.0,0.2,0.0,0.6,0.2,0.6,0.0,0.0,0.2,0.2,0.901231,0.44138467
5840,S05801,0.0,0.2,0.0,0.6,0.2,0.0,0.4,0.4,0.0,0.2,0.45677704,0.74856544
5841,S05802,0.0,0.2,0.0,0.6,0.2,0.0,0.4,0.4,0.2,0.0,0.45625788,0.75040615
5842,S05803,0.0,0.2,0.0,0.6,0.2,0.0,0.2,0.4,0.4,0.0,0.3843624,0.80235076
5843,S05804,0.0,0.2,0.0,0.6,0.2,0.0,0.4,0.2,0.4,0.0,0.5404345,0.798407
5844,S05805,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.4,0.4,0.2,0.38479573,0.8017823
5845,S05806,0.0,0.2,0.0,0.6,0.2,0.0,0.4,0.0,0.4,0.2,0.54148585,0.7986003
5846,S05807,0.0,0.2,0.0,0.6,0.2,0.2,0.4,0.4,0.0,0.0,0.45689577,0.7502712
5847,S05808,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.4,0.4,0.0,0.389985,0.8061576
5848,S05809,0.0,0.2,0.0,0.6,0.2,0.2,0.4,0.0,0.4,0.0,0.54357195,0.8030829
5849,S05810,0.0,0.2,0.0,0.6,0.2,0.4,0.2,0.4,0.0,0.0,0.42162618,0.820169
5850,S05811,0.0,0.2,0.0,0.6,0.2,0.4,0.4,0.2,0.0,0.0,0.56121343,0.8167754
5851,S05812,0.0,0.2,0.0,0.6,0.2,0.4,0.0,0.4,0.0,0.2,0.41434065,0.81444335
5852,S05813,0.0,0.2,0.0,0.6,0.2,0.4,0.4,0.0,0.0,0.2,0.5612485,0.8147232
5853,S05814,0.0,0.2,0.0,0.6,0.2,0.4,0.0,0.4,0.2,0.0,0.40844405,0.8143154
5854,S05815,0.0,0.2,0.0,0.6,0.2,0.4,0.4,0.0,0.2,0.0,0.5573902,0.81355387
5855,S05816,0.0,0.2,0.0,0.6,0.2,0.4,0.0,0.2,0.4,0.0,0.46276712,0.8280288
5856,S05817,0.0,0.2,0.0,0.6,0.2,0.4,0.2,0.0,0.4,0.0,0.47045037,0.82795286
5857,S05818,0.0,0.2,0.0,0.6,0.2,0.4,0.0,0.0,0.4,0.2,0.4659446,0.8259308
5858,S05819,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.6,0.0,0.2,0.32861638,0.7792134
5859,S05820,0.0,0.0,0.2,0.6,0.2,0.0,0.6,0.2,0.0,0.2,0.6018007,0.83182687
5860,S05821,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.6,0.2,0.0,0.3311515,0.7819808
5861,S05822,0.0,0.0,0.2,0.6,0.2,0.0,0.6,0.2,0.2,0.0,0.6041772,0.8398237
5862,S05823,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.6,0.2,0.2,0.3284531,0.77907425
5863,S05824,0.0,0.0,0.2,0.6,0.2,0.0,0.6,0.0,0.2,0.2,0.603947,0.8381824
5864,S05825,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.2,0.6,0.0,0.28393152,0.39381555
5865,S05826,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.2,0.6,0.2,0.3022845,0.39313328
5866,S05827,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.0,0.6,0.2,0.34032997,0.3726736
5867,S05828,0.0,0.0,0.2,0.6,0.2,0.2,0.2,0.6,0.0,0.0,0.3238764,0.78159165
5868,S05829,0.0,0.0,0.2,0.6,0.2,0.2,0.6,0.2,0.0,0.0,0.59624285,0.8322886
5869,S05830,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.2,0.3219893,0.7795266
5870,S05831,0.0,0.0,0.2,0.6,0.2,0.2,0.6,0.0,0.0,0.2,0.59763306,0.8315521
5871,S05832,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.6,0.2,0.0,0.32387376,0.78171563
5872,S05833,0.0,0.0,0.2,0.6,0.2,0.2,0.6,0.0,0.2,0.0,0.5997519,0.83780146
5873,S05834,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.2,0.6,0.0,0.26574242,0.3961982
5874,S05835,0.0,0.0,0.2,0.6,0.2,0.2,0.2,0.0,0.6,0.0,0.3524777,0.36125162
5875,S05836,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.0,0.6,0.2,0.3246508,0.38439837
5876,S05837,0.0,0.0,0.2,0.6,0.2,0.6,0.2,0.2,0.0,0.0,0.9050699,0.42759767
5877,S05838,0.0,0.0,0.2,0.6,0.2,0.6,0.0,0.2,0.0,0.2,0.9052701,0.4257819
5878,S05839,0.0,0.0,0.2,0.6,0.2,0.6,0.2,0.0,0.0,0.2,0.89902204,0.4277221
5879,S05840,0.0,0.0,0.2,0.6,0.2,0.6,0.0,0.2,0.2,0.0,0.90556145,0.42640775
5880,S05841,0.0,0.0,0.2,0.6,0.2,0.6,0.2,0.0,0.2,0.0,0.89866894,0.4287002
5881,S05842,0.0,0.0,0.2,0.6,0.2,0.6,0.0,0.0,0.2,0.2,0.8995194,0.4262055
5882,S05843,0.0,0.0,0.2,0.6,0.2,0.0,0.4,0.4,0.0,0.2,0.4368428,0.74568444
5883,S05844,0.0,0.0,0.2,0.6,0.2,0.0,0.4,0.4,0.2,0.0,0.435086,0.74942786
5884,S05845,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.4,0.4,0.0,0.37920544,0.7890722
5885,S05846,0.0,0.0,0.2,0.6,0.2,0.0,0.4,0.2,0.4,0.0,0.51972693,0.81799984
5886,S05847,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.4,0.4,0.2,0.37826502,0.7886088
5887,S05848,0.0,0.0,0.2,0.6,0.2,0.0,0.4,0.0,0.4,0.2,0.520807,0.8177994
5888,S05849,0.0,0.0,0.2,0.6,0.2,0.2,0.4,0.4,0.0,0.0,0.43612567,0.74810266
5889,S05850,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.4,0.4,0.0,0.38088602,0.7897306
5890,S05851,0.0,0.0,0.2,0.6,0.2,0.2,0.4,0.0,0.4,0.0,0.5226445,0.82223976
5891,S05852,0.0,0.0,0.2,0.6,0.2,0.4,0.2,0.4,0.0,0.0,0.4202306,0.8221627
5892,S05853,0.0,0.0,0.2,0.6,0.2,0.4,0.4,0.2,0.0,0.0,0.5465093,0.8253044
5893,S05854,0.0,0.0,0.2,0.6,0.2,0.4,0.0,0.4,0.0,0.2,0.41384697,0.81736493
5894,S05855,0.0,0.0,0.2,0.6,0.2,0.4,0.4,0.0,0.0,0.2,0.54505736,0.8243834
5895,S05856,0.0,0.0,0.2,0.6,0.2,0.4,0.0,0.4,0.2,0.0,0.40923232,0.8171367
5896,S05857,0.0,0.0,0.2,0.6,0.2,0.4,0.4,0.0,0.2,0.0,0.5404644,0.8259196
5897,S05858,0.0,0.0,0.2,0.6,0.2,0.4,0.0,0.2,0.4,0.0,0.49174172,0.8239366
5898,S05859,0.0,0.0,0.2,0.6,0.2,0.4,0.2,0.0,0.4,0.0,0.49742144,0.8243678
5899,S05860,0.0,0.0,0.2,0.6,0.2,0.4,0.0,0.0,0.4,0.2,0.49312207,0.82380676
5900,S05861,0.2,0.6,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.26045957,0.6827282
5901,S05862,0.2,0.6,0.2,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.8189695,0.68709934
5902,S05863,0.2,0.6,0.2,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.2895382,0.32329106
5903,S05864,0.2,0.6,0.2,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.25168496,0.6751685
5904,S05865,0.2,0.6,0.2,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.8410721,0.66048425
5905,S05866,0.2,0.6,0.2,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.2435246,0.6675984
5906,S05867,0.2,0.6,0.2,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.8295238,0.6741657
5907,S05868,0.2,0.6,0.2,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.2670288,0.33542058
5908,S05869,0.2,0.6,0.2,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.31081146,0.3115588
5909,S05870,0.2,0.6,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.80755395,0.32165173
5910,S05871,0.2,0.6,0.2,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.8070771,0.3209235
5911,S05872,0.2,0.6,0.2,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.8088272,0.3155724
5912,S05873,0.2,0.6,0.2,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.4419971,0.57282966
5913,S05874,0.2,0.6,0.2,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.33154345,0.49406776
5914,S05875,0.2,0.6,0.2,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.41200423,0.47655964
5915,S05876,0.2,0.6,0.2,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.50498515,0.57993746
5916,S05877,0.2,0.6,0.2,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.24951907,0.47753224
5917,S05878,0.2,0.6,0.2,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.45666543,0.41902542
5918,S05879,0.2,0.6,0.2,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.567552,0.53713256
5919,S05880,0.2,0.6,0.2,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.85054046,0.5518827
5920,S05881,0.2,0.6,0.2,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.5929773,0.4506373
5921,S05882,0.2,0.6,0.2,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.84643996,0.5357032
5922,S05883,0.2,0.6,0.2,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.60409683,0.4131558
5923,S05884,0.2,0.6,0.2,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.6228488,0.41038975
5924,S05885,0.2,0.2,0.6,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.18803397,0.634399
5925,S05886,0.2,0.2,0.6,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.71895087,0.72866046
5926,S05887,0.2,0.2,0.6,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.26933286,0.292117
5927,S05888,0.2,0.2,0.6,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.19126756,0.62973154
5928,S05889,0.2,0.2,0.6,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.745517,0.7203331
5929,S05890,0.2,0.2,0.6,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.19280869,0.62730944
5930,S05891,0.2,0.2,0.6,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.7288259,0.7257506
5931,S05892,0.2,0.2,0.6,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.2526044,0.29873538
5932,S05893,0.2,0.2,0.6,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.28252226,0.28330055
5933,S05894,0.2,0.2,0.6,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.7519433,0.35439166
5934,S05895,0.2,0.2,0.6,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.7426132,0.35514757
5935,S05896,0.2,0.2,0.6,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.7468144,0.34474713
5936,S05897,0.2,0.2,0.6,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.416362,0.59486073
5937,S05898,0.2,0.2,0.6,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.34331602,0.5222652
5938,S05899,0.2,0.2,0.6,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.41255754,0.50714207
5939,S05900,0.2,0.2,0.6,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.47944212,0.58885396
5940,S05901,0.2,0.2,0.6,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.2565778,0.49882188
5941,S05902,0.2,0.2,0.6,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.49233112,0.43145898
5942,S05903,0.2,0.2,0.6,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.560539,0.50251156
5943,S05904,0.2,0.2,0.6,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.74341154,0.4704697
5944,S05905,0.2,0.2,0.6,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.55098677,0.47401738
5945,S05906,0.2,0.2,0.6,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.7322642,0.4647511
5946,S05907,0.2,0.2,0.6,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.59846264,0.37884855
5947,S05908,0.2,0.2,0.6,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.618506,0.37234953
5948,S05909,0.2,0.6,0.0,0.0,0.2,0.0,0.2,0.6,0.2,0.0,0.26707518,0.6773864
5949,S05910,0.2,0.6,0.0,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.8153221,0.6819541
5950,S05911,0.2,0.6,0.0,0.0,0.2,0.0,0.2,0.2,0.6,0.0,0.29097456,0.33092877
5951,S05912,0.2,0.6,0.0,0.0,0.2,0.2,0.2,0.6,0.0,0.0,0.25879344,0.6695315
5952,S05913,0.2,0.6,0.0,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.83720875,0.6538497
5953,S05914,0.2,0.6,0.0,0.0,0.2,0.2,0.0,0.6,0.2,0.0,0.25035146,0.6622854
5954,S05915,0.2,0.6,0.0,0.0,0.2,0.2,0.6,0.0,0.2,0.0,0.8256607,0.6685531
5955,S05916,0.2,0.6,0.0,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.2637655,0.34390903
5956,S05917,0.2,0.6,0.0,0.0,0.2,0.2,0.2,0.0,0.6,0.0,0.31348416,0.32013878
5957,S05918,0.2,0.6,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.0,0.83067554,0.34145594
5958,S05919,0.2,0.6,0.0,0.0,0.2,0.6,0.0,0.2,0.2,0.0,0.8289541,0.3413303
5959,S05920,0.2,0.6,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.0,0.83573174,0.3420673
5960,S05921,0.2,0.6,0.0,0.0,0.2,0.0,0.4,0.4,0.2,0.0,0.44917157,0.5714201
5961,S05922,0.2,0.6,0.0,0.0,0.2,0.0,0.2,0.4,0.4,0.0,0.32777354,0.49210367
5962,S05923,0.2,0.6,0.0,0.0,0.2,0.0,0.4,0.2,0.4,0.0,0.41096318,0.47331408
5963,S05924,0.2,0.6,0.0,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.51160085,0.58095807
5964,S05925,0.2,0.6,0.0,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.24975848,0.4739538
5965,S05926,0.2,0.6,0.0,0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.45155883,0.41940886
5966,S05927,0.2,0.6,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.5797007,0.54141897
5967,S05928,0.2,0.6,0.0,0.0,0.2,0.4,0.4,0.2,0.0,0.0,0.85268867,0.5565825
5968,S05929,0.2,0.6,0.0,0.0,0.2,0.4,0.0,0.4,0.2,0.0,0.5928151,0.44705746
5969,S05930,0.2,0.6,0.0,0.0,0.2,0.4,0.4,0.0,0.2,0.0,0.8519968,0.53974354
5970,S05931,0.2,0.6,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.0,0.59768736,0.42186147
5971,S05932,0.2,0.6,0.0,0.0,0.2,0.4,0.2,0.0,0.4,0.0,0.6318645,0.41419223
5972,S05933,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.6,0.2,0.0,0.19147827,0.5980597
5973,S05934,0.2,0.0,0.6,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.7140217,0.7274505
5974,S05935,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.2,0.6,0.0,0.26274404,0.28876698
5975,S05936,0.2,0.0,0.6,0.0,0.2,0.2,0.2,0.6,0.0,0.0,0.19435692,0.6028592
5976,S05937,0.2,0.0,0.6,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.7398824,0.7203564
5977,S05938,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0.6,0.2,0.0,0.19313452,0.60129833
5978,S05939,0.2,0.0,0.6,0.0,0.2,0.2,0.6,0.0,0.2,0.0,0.7238821,0.72479266
5979,S05940,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.24568336,0.2948914
5980,S05941,0.2,0.0,0.6,0.0,0.2,0.2,0.2,0.0,0.6,0.0,0.27718544,0.27978536
5981,S05942,0.2,0.0,0.6,0.0,0.2,0.6,0.2,0.2,0.0,0.0,0.74791884,0.38903034
5982,S05943,0.2,0.0,0.6,0.0,0.2,0.6,0.0,0.2,0.2,0.0,0.7488826,0.37963867
5983,S05944,0.2,0.0,0.6,0.0,0.2,0.6,0.2,0.0,0.2,0.0,0.7403877,0.40118033
5984,S05945,0.2,0.0,0.6,0.0,0.2,0.0,0.4,0.4,0.2,0.0,0.41582912,0.60361433
5985,S05946,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.4,0.4,0.0,0.33706447,0.53155434
5986,S05947,0.2,0.0,0.6,0.0,0.2,0.0,0.4,0.2,0.4,0.0,0.42195177,0.5140956
5987,S05948,0.2,0.0,0.6,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.47351968,0.5955237
5988,S05949,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.26187643,0.5058798
5989,S05950,0.2,0.0,0.6,0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.49634784,0.4396774
5990,S05951,0.2,0.0,0.6,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.56884533,0.4962009
5991,S05952,0.2,0.0,0.6,0.0,0.2,0.4,0.4,0.2,0.0,0.0,0.7470037,0.47091633
5992,S05953,0.2,0.0,0.6,0.0,0.2,0.4,0.0,0.4,0.2,0.0,0.54668516,0.47096002
5993,S05954,0.2,0.0,0.6,0.0,0.2,0.4,0.4,0.0,0.2,0.0,0.73524815,0.46501303
5994,S05955,0.2,0.0,0.6,0.0,0.2,0.4,0.0,0.2,0.4,0.0,0.59209543,0.374814
5995,S05956,0.2,0.0,0.6,0.0,0.2,0.4,0.2,0.0,0.4,0.0,0.6242751,0.36690664
5996,S05957,0.2,0.2,0.0,0.0,0.6,0.0,0.2,0.6,0.2,0.0,0.30092418,0.607519
5997,S05958,0.2,0.2,0.0,0.0,0.6,0.0,0.6,0.2,0.2,0.0,0.62878907,0.6837192
5998,S05959,0.2,0.2,0.0,0.0,0.6,0.0,0.2,0.2,0.6,0.0,0.17609729,0.35929245
5999,S05960,0.2,0.2,0.0,0.0,0.6,0.2,0.2,0.6,0.0,0.0,0.2854965,0.61306155
6000,S05961,0.2,0.2,0.0,0.0,0.6,0.2,0.6,0.2,0.0,0.0,0.6290361,0.67991126
6001,S05962,0.2,0.2,0.0,0.0,0.6,0.2,0.0,0.6,0.2,0.0,0.27129853,0.6074566
6002,S05963,0.2,0.2,0.0,0.0,0.6,0.2,0.6,0.0,0.2,0.0,0.6288079,0.68302995
6003,S05964,0.2,0.2,0.0,0.0,0.6,0.2,0.0,0.2,0.6,0.0,0.1718739,0.38081244
6004,S05965,0.2,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.6,0.0,0.17717528,0.34789887
6005,S05966,0.2,0.2,0.0,0.0,0.6,0.6,0.2,0.2,0.0,0.0,0.80725414,0.422968
6006,S05967,0.2,0.2,0.0,0.0,0.6,0.6,0.0,0.2,0.2,0.0,0.8032846,0.40880153
6007,S05968,0.2,0.2,0.0,0.0,0.6,0.6,0.2,0.0,0.2,0.0,0.8113132,0.43746933
6008,S05969,0.2,0.2,0.0,0.0,0.6,0.0,0.4,0.4,0.2,0.0,0.44481486,0.6309102
6009,S05970,0.2,0.2,0.0,0.0,0.6,0.0,0.2,0.4,0.4,0.0,0.3011265,0.5448687
6010,S05971,0.2,0.2,0.0,0.0,0.6,0.0,0.4,0.2,0.4,0.0,0.4607635,0.50986826
6011,S05972,0.2,0.2,0.0,0.0,0.6,0.2,0.4,0.4,0.0,0.0,0.46728468,0.63565385
6012,S05973,0.2,0.2,0.0,0.0,0.6,0.2,0.0,0.4,0.4,0.0,0.2750766,0.53989047
6013,S05974,0.2,0.2,0.0,0.0,0.6,0.2,0.4,0.0,0.4,0.0,0.48738927,0.48375672
6014,S05975,0.2,0.2,0.0,0.0,0.6,0.4,0.2,0.4,0.0,0.0,0.6107,0.51322865
6015,S05976,0.2,0.2,0.0,0.0,0.6,0.4,0.4,0.2,0.0,0.0,0.7788114,0.5211306
6016,S05977,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.4,0.2,0.0,0.5554374,0.436365
6017,S05978,0.2,0.2,0.0,0.0,0.6,0.4,0.4,0.0,0.2,0.0,0.7810449,0.5032614
6018,S05979,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.2,0.4,0.0,0.55373955,0.4093284
6019,S05980,0.2,0.2,0.0,0.0,0.6,0.4,0.2,0.0,0.4,0.0,0.6620156,0.40373302
6020,S05981,0.2,0.0,0.2,0.0,0.6,0.0,0.2,0.6,0.2,0.0,0.2995072,0.6008525
6021,S05982,0.2,0.0,0.2,0.0,0.6,0.0,0.6,0.2,0.2,0.0,0.6375998,0.6918533
6022,S05983,0.2,0.0,0.2,0.0,0.6,0.0,0.2,0.2,0.6,0.0,0.17506245,0.36179575
6023,S05984,0.2,0.0,0.2,0.0,0.6,0.2,0.2,0.6,0.0,0.0,0.2853597,0.60679317
6024,S05985,0.2,0.0,0.2,0.0,0.6,0.2,0.6,0.2,0.0,0.0,0.64036214,0.6908924
6025,S05986,0.2,0.0,0.2,0.0,0.6,0.2,0.0,0.6,0.2,0.0,0.27033412,0.60049796
6026,S05987,0.2,0.0,0.2,0.0,0.6,0.2,0.6,0.0,0.2,0.0,0.6379825,0.6911927
6027,S05988,0.2,0.0,0.2,0.0,0.6,0.2,0.0,0.2,0.6,0.0,0.17213246,0.3766441
6028,S05989,0.2,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.6,0.0,0.17611718,0.35064238
6029,S05990,0.2,0.0,0.2,0.0,0.6,0.6,0.2,0.2,0.0,0.0,0.80288494,0.4248592
6030,S05991,0.2,0.0,0.2,0.0,0.6,0.6,0.0,0.2,0.2,0.0,0.7983334,0.41223383
6031,S05992,0.2,0.0,0.2,0.0,0.6,0.6,0.2,0.0,0.2,0.0,0.80815864,0.4387939
6032,S05993,0.2,0.0,0.2,0.0,0.6,0.0,0.4,0.4,0.2,0.0,0.43885782,0.63149077
6033,S05994,0.2,0.0,0.2,0.0,0.6,0.0,0.2,0.4,0.4,0.0,0.3065801,0.54827887
6034,S05995,0.2,0.0,0.2,0.0,0.6,0.0,0.4,0.2,0.4,0.0,0.45609245,0.5162705
6035,S05996,0.2,0.0,0.2,0.0,0.6,0.2,0.4,0.4,0.0,0.0,0.467245,0.63644356
6036,S05997,0.2,0.0,0.2,0.0,0.6,0.2,0.0,0.4,0.4,0.0,0.27777937,0.5399252
6037,S05998,0.2,0.0,0.2,0.0,0.6,0.2,0.4,0.0,0.4,0.0,0.49183032,0.4838326
6038,S05999,0.2,0.0,0.2,0.0,0.6,0.4,0.2,0.4,0.0,0.0,0.60666674,0.5039817
6039,S06000,0.2,0.0,0.2,0.0,0.6,0.4,0.4,0.2,0.0,0.0,0.7741417,0.5184905
6040,S06001,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.4,0.2,0.0,0.5457398,0.44250095
6041,S06002,0.2,0.0,0.2,0.0,0.6,0.4,0.4,0.0,0.2,0.0,0.7758572,0.49825826
6042,S06003,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.2,0.4,0.0,0.5528523,0.4005312
