id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S07447,0.4,0.4,0,0.2,0,0.6,0.2,0,0,0.2,0,0.83979267,0.3900707
S07448,0.4,0.4,0,0.2,0,0.6,0,0.2,0.2,0,0,0.83616173,0.39304298
S07449,0.4,0.4,0,0.2,0,0.6,0.2,0,0.2,0,0,0.8401871,0.3891179
S07450,0.4,0.4,0,0.2,0,0.6,0,0,0.2,0.2,0,0.83953404,0.389428
S07451,0.4,0.4,0,0.2,0,0,0.4,0.4,0,0.2,0,0.46281058,0.65439177
S07452,0.4,0.4,0,0.2,0,0,0.4,0.4,0.2,0,0,0.46549016,0.6525946
S07453,0.4,0.4,0,0.2,0,0,0.2,0.4,0.4,0,0,0.2722824,0.35992742
S07454,0.4,0.4,0,0.2,0,0,0.4,0.2,0.4,0,0,0.49795768,0.420129
S07455,0.4,0.4,0,0.2,0,0,0,0.4,0.4,0.2,0,0.26990068,0.3661772
S07456,0.4,0.4,0,0.2,0,0,0.4,0,0.4,0.2,0,0.5261296,0.4481498
S07457,0.4,0.4,0,0.2,0,0.2,0.4,0.4,0,0,0,0.4650446,0.6527596
S07458,0.4,0.4,0,0.2,0,0.2,0,0.4,0.4,0,0,0.27344313,0.35929954
S07459,0.4,0.4,0,0.2,0,0.2,0.4,0,0.4,0,0,0.5096242,0.48505846
S07460,0.4,0.4,0,0.2,0,0.4,0.2,0.4,0,0,0,0.6649177,0.400004
S07461,0.4,0.4,0,0.2,0,0.4,0.4,0.2,0,0,0,0.6807884,0.6848679
S07462,0.4,0.4,0,0.2,0,0.4,0,0.4,0,0.2,0,0.71216404,0.35935524
S07463,0.4,0.4,0,0.2,0,0.4,0.4,0,0,0.2,0,0.67249084,0.66193074
S07464,0.4,0.4,0,0.2,0,0.4,0,0.4,0.2,0,0,0.6891949,0.3581018
S07465,0.4,0.4,0,0.2,0,0.4,0.4,0,0.2,0,0,0.6895102,0.6709406
S07466,0.4,0.4,0,0.2,0,0.4,0,0.2,0.4,0,0,0.6470166,0.25539
S07467,0.4,0.4,0,0.2,0,0.4,0.2,0,0.4,0,0,0.64709795,0.25506917
S07468,0.4,0.4,0,0.2,0,0.4,0,0,0.4,0.2,0,0.6469679,0.25678924
S07469,0.4,0,0.4,0.2,0,0,0.2,0.6,0,0.2,0,0.28630903,0.4726293
S07470,0.4,0,0.4,0.2,0,0,0.6,0.2,0,0.2,0,0.5977337,0.8348873
S07471,0.4,0,0.4,0.2,0,0,0.2,0.6,0.2,0,0,0.19847965,0.39511645
S07472,0.4,0,0.4,0.2,0,0,0.6,0.2,0.2,0,0,0.5928184,0.83474153
S07473,0.4,0,0.4,0.2,0,0,0,0.6,0.2,0.2,0,0.19538102,0.38271236
S07474,0.4,0,0.4,0.2,0,0,0.6,0,0.2,0.2,0,0.5933502,0.8358959
S07475,0.4,0,0.4,0.2,0,0,0.2,0.2,0.6,0,0,0.60059375,0.15371019
S07476,0.4,0,0.4,0.2,0,0,0,0.2,0.6,0.2,0,0.5979936,0.16146648
S07477,0.4,0,0.4,0.2,0,0,0.2,0,0.6,0.2,0,0.6003092,0.15516116
S07478,0.4,0,0.4,0.2,0,0.2,0.2,0.6,0,0,0,0.26385617,0.47291598
S07479,0.4,0,0.4,0.2,0,0.2,0.6,0.2,0,0,0,0.59872586,0.8322893
S07480,0.4,0,0.4,0.2,0,0.2,0,0.6,0,0.2,0,0.27468568,0.47934583
S07481,0.4,0,0.4,0.2,0,0.2,0.6,0,0,0.2,0,0.59858626,0.8344435
S07482,0.4,0,0.4,0.2,0,0.2,0,0.6,0.2,0,0,0.1886716,0.40437162
S07483,0.4,0,0.4,0.2,0,0.2,0.6,0,0.2,0,0,0.593852,0.8343225
S07484,0.4,0,0.4,0.2,0,0.2,0,0.2,0.6,0,0,0.5988294,0.16183183
S07485,0.4,0,0.4,0.2,0,0.2,0.2,0,0.6,0,0,0.6012503,0.15473782
S07486,0.4,0,0.4,0.2,0,0.2,0,0,0.6,0.2,0,0.5987972,0.16226381
S07487,0.4,0,0.4,0.2,0,0.6,0.2,0.2,0,0,0,0.81518656,0.4455002
S07488,0.4,0,0.4,0.2,0,0.6,0,0.2,0,0.2,0,0.81221694,0.44488025
S07489,0.4,0,0.4,0.2,0,0.6,0.2,0,0,0.2,0,0.80786204,0.44857955
S07490,0.4,0,0.4,0.2,0,0.6,0,0.2,0.2,0,0,0.8146816,0.44457817
S07491,0.4,0,0.4,0.2,0,0.6,0.2,0,0.2,0,0,0.8117338,0.44902688
S07492,0.4,0,0.4,0.2,0,0.6,0,0,0.2,0.2,0,0.80740017,0.44760445
S07493,0.4,0,0.4,0.2,0,0,0.4,0.4,0,0.2,0,0.42181647,0.59614456
S07494,0.4,0,0.4,0.2,0,0,0.4,0.4,0.2,0,0,0.4230769,0.5938679
S07495,0.4,0,0.4,0.2,0,0,0.2,0.4,0.4,0,0,0.3139066,0.31682003
S07496,0.4,0,0.4,0.2,0,0,0.4,0.2,0.4,0,0,0.5140818,0.4331646
S07497,0.4,0,0.4,0.2,0,0,0,0.4,0.4,0.2,0,0.29789233,0.3258244
S07498,0.4,0,0.4,0.2,0,0,0.4,0,0.4,0.2,0,0.54655427,0.46002448
S07499,0.4,0,0.4,0.2,0,0.2,0.4,0.4,0,0,0,0.42265642,0.59442234
S07500,0.4,0,0.4,0.2,0,0.2,0,0.4,0.4,0,0,0.30857098,0.32614633
S07501,0.4,0,0.4,0.2,0,0.2,0.4,0,0.4,0,0,0.54136074,0.49190146
S07502,0.4,0,0.4,0.2,0,0.4,0.2,0.4,0,0,0,0.6941834,0.41051885
S07503,0.4,0,0.4,0.2,0,0.4,0.4,0.2,0,0,0,0.6324528,0.71246785
S07504,0.4,0,0.4,0.2,0,0.4,0,0.4,0,0.2,0,0.7092498,0.39499784
S07505,0.4,0,0.4,0.2,0,0.4,0.4,0,0,0.2,0,0.6090041,0.6945155
S07506,0.4,0,0.4,0.2,0,0.4,0,0.4,0.2,0,0,0.69464135,0.39442462
S07507,0.4,0,0.4,0.2,0,0.4,0.4,0,0.2,0,0,0.61900145,0.7093463
S07508,0.4,0,0.4,0.2,0,0.4,0,0.2,0.4,0,0,0.69028485,0.28198883
S07509,0.4,0,0.4,0.2,0,0.4,0.2,0,0.4,0,0,0.6902595,0.28170988
S07510,0.4,0,0.4,0.2,0,0.4,0,0,0.4,0.2,0,0.6888422,0.28216448
S07511,0.4,0,0,0.2,0.4,0,0.2,0.6,0,0.2,0,0.21321297,0.43570995
S07512,0.4,0,0,0.2,0.4,0,0.6,0.2,0,0.2,0,0.55718493,0.7631045
S07513,0.4,0,0,0.2,0.4,0,0.2,0.6,0.2,0,0,0.20353487,0.42112258
S07514,0.4,0,0,0.2,0.4,0,0.6,0.2,0.2,0,0,0.5400824,0.77301484
S07515,0.4,0,0,0.2,0.4,0,0,0.6,0.2,0.2,0,0.2101695,0.41704512
S07516,0.4,0,0,0.2,0.4,0,0.6,0,0.2,0.2,0,0.5615247,0.77662665
S07517,0.4,0,0,0.2,0.4,0,0.2,0.2,0.6,0,0,0.5538044,0.20462032
S07518,0.4,0,0,0.2,0.4,0,0,0.2,0.6,0.2,0,0.5579195,0.20375618
S07519,0.4,0,0,0.2,0.4,0,0.2,0,0.6,0.2,0,0.55381143,0.20402342
S07520,0.4,0,0,0.2,0.4,0.2,0.2,0.6,0,0,0,0.21766391,0.44604155
S07521,0.4,0,0,0.2,0.4,0.2,0.6,0.2,0,0,0,0.5454556,0.7608801
S07522,0.4,0,0,0.2,0.4,0.2,0,0.6,0,0.2,0,0.22574042,0.4383427
S07523,0.4,0,0,0.2,0.4,0.2,0.6,0,0,0.2,0,0.56939995,0.7648661
S07524,0.4,0,0,0.2,0.4,0.2,0,0.6,0.2,0,0,0.2190744,0.42157602
S07525,0.4,0,0,0.2,0.4,0.2,0.6,0,0.2,0,0,0.5514463,0.7801429
S07526,0.4,0,0,0.2,0.4,0.2,0,0.2,0.6,0,0,0.56066847,0.20709878
S07527,0.4,0,0,0.2,0.4,0.2,0.2,0,0.6,0,0,0.5555917,0.20658965
S07528,0.4,0,0,0.2,0.4,0.2,0,0,0.6,0.2,0,0.5595341,0.20605387
S07529,0.4,0,0,0.2,0.4,0.6,0.2,0.2,0,0,0,0.77535087,0.41281018
S07530,0.4,0,0,0.2,0.4,0.6,0,0.2,0,0.2,0,0.774139,0.4156431
S07531,0.4,0,0,0.2,0.4,0.6,0.2,0,0,0.2,0,0.77108514,0.41711956
S07532,0.4,0,0,0.2,0.4,0.6,0,0.2,0.2,0,0,0.7743271,0.41184765
S07533,0.4,0,0,0.2,0.4,0.6,0.2,0,0.2,0,0,0.77081597,0.41159043
S07534,0.4,0,0,0.2,0.4,0.6,0,0,0.2,0.2,0,0.77018726,0.4157234
S07535,0.4,0,0,0.2,0.4,0,0.4,0.4,0,0.2,0,0.4163155,0.64005077
S07536,0.4,0,0,0.2,0.4,0,0.4,0.4,0.2,0,0,0.41592118,0.6388659
S07537,0.4,0,0,0.2,0.4,0,0.2,0.4,0.4,0,0,0.33131912,0.34215102
S07538,0.4,0,0,0.2,0.4,0,0.4,0.2,0.4,0,0,0.4880315,0.44080144
S07539,0.4,0,0,0.2,0.4,0,0,0.4,0.4,0.2,0,0.32501194,0.35791543
S07540,0.4,0,0,0.2,0.4,0,0.4,0,0.4,0.2,0,0.5304548,0.46881732
S07541,0.4,0,0,0.2,0.4,0.2,0.4,0.4,0,0,0,0.41600037,0.63974756
S07542,0.4,0,0,0.2,0.4,0.2,0,0.4,0.4,0,0,0.33499485,0.35354826
S07543,0.4,0,0,0.2,0.4,0.2,0.4,0,0.4,0,0,0.5213224,0.5042999
S07544,0.4,0,0,0.2,0.4,0.4,0.2,0.4,0,0,0,0.6746183,0.4206719
S07545,0.4,0,0,0.2,0.4,0.4,0.4,0.2,0,0,0,0.65416366,0.6938964
S07546,0.4,0,0,0.2,0.4,0.4,0,0.4,0,0.2,0,0.7024125,0.37877366
S07547,0.4,0,0,0.2,0.4,0.4,0.4,0,0,0.2,0,0.6379466,0.66416323
S07548,0.4,0,0,0.2,0.4,0.4,0,0.4,0.2,0,0,0.6737115,0.37751758
S07549,0.4,0,0,0.2,0.4,0.4,0.4,0,0.2,0,0,0.65195334,0.67648834
S07550,0.4,0,0,0.2,0.4,0.4,0,0.2,0.4,0,0,0.6645813,0.32047257
S07551,0.4,0,0,0.2,0.4,0.4,0.2,0,0.4,0,0,0.6616458,0.3200155
S07552,0.4,0,0,0.2,0.4,0.4,0,0,0.4,0.2,0,0.6589424,0.3197821
S07553,0.4,0.2,0,0.4,0,0,0.2,0.6,0,0.2,0,0.2898459,0.44144455
S07554,0.4,0.2,0,0.4,0,0,0.6,0.2,0,0.2,0,0.61005586,0.7817385
S07555,0.4,0.2,0,0.4,0,0,0.2,0.6,0.2,0,0,0.23472078,0.38289458
S07556,0.4,0.2,0,0.4,0,0,0.6,0.2,0.2,0,0,0.6015103,0.78663903
S07557,0.4,0.2,0,0.4,0,0,0,0.6,0.2,0.2,0,0.23885909,0.3815856
S07558,0.4,0.2,0,0.4,0,0,0.6,0,0.2,0.2,0,0.6058681,0.78553754
S07559,0.4,0.2,0,0.4,0,0,0.2,0.2,0.6,0,0,0.5472238,0.11903829
S07560,0.4,0.2,0,0.4,0,0,0,0.2,0.6,0.2,0,0.5444688,0.11260749
S07561,0.4,0.2,0,0.4,0,0,0.2,0,0.6,0.2,0,0.5469711,0.11345114
S07562,0.4,0.2,0,0.4,0,0.2,0.2,0.6,0,0,0,0.2532023,0.45243242
S07563,0.4,0.2,0,0.4,0,0.2,0.6,0.2,0,0,0,0.60708183,0.7816254
S07564,0.4,0.2,0,0.4,0,0.2,0,0.6,0,0.2,0,0.24738136,0.44289207
S07565,0.4,0.2,0,0.4,0,0.2,0.6,0,0,0.2,0,0.6108473,0.781571
S07566,0.4,0.2,0,0.4,0,0.2,0,0.6,0.2,0,0,0.23375371,0.38236496
S07567,0.4,0.2,0,0.4,0,0.2,0.6,0,0.2,0,0,0.602573,0.7863643
S07568,0.4,0.2,0,0.4,0,0.2,0,0.2,0.6,0,0,0.54335326,0.11844125
S07569,0.4,0.2,0,0.4,0,0.2,0.2,0,0.6,0,0,0.5476857,0.11922146
S07570,0.4,0.2,0,0.4,0,0.2,0,0,0.6,0.2,0,0.544737,0.112738445
S07571,0.4,0.2,0,0.4,0,0.6,0.2,0.2,0,0,0,0.65261996,0.46283212
S07572,0.4,0.2,0,0.4,0,0.6,0,0.2,0,0.2,0,0.6372534,0.46434063
S07573,0.4,0.2,0,0.4,0,0.6,0.2,0,0,0.2,0,0.6284063,0.47625127
S07574,0.4,0.2,0,0.4,0,0.6,0,0.2,0.2,0,0,0.64499927,0.45804787
S07575,0.4,0.2,0,0.4,0,0.6,0.2,0,0.2,0,0,0.64737475,0.47172076
S07576,0.4,0.2,0,0.4,0,0.6,0,0,0.2,0.2,0,0.6342446,0.47258368
S07577,0.4,0.2,0,0.4,0,0,0.4,0.4,0,0.2,0,0.48585704,0.6331111
S07578,0.4,0.2,0,0.4,0,0,0.2,0.4,0,0.4,0,0.36045983,0.42817724
S07579,0.4,0.2,0,0.4,0,0,0.4,0.2,0,0.4,0,0.5485093,0.65031743
S07580,0.4,0.2,0,0.4,0,0,0.4,0.4,0.2,0,0,0.48503077,0.6329388
S07581,0.4,0.2,0,0.4,0,0,0,0.4,0.2,0.4,0,0.36467597,0.4057616
S07582,0.4,0.2,0,0.4,0,0,0.4,0,0.2,0.4,0,0.55951864,0.6480469
S07583,0.4,0.2,0,0.4,0,0,0.2,0.4,0.4,0,0,0.26534206,0.33745122
S07584,0.4,0.2,0,0.4,0,0,0.4,0.2,0.4,0,0,0.49881473,0.45020485
S07585,0.4,0.2,0,0.4,0,0,0,0.4,0.4,0.2,0,0.272652,0.34114355
S07586,0.4,0.2,0,0.4,0,0,0.4,0,0.4,0.2,0,0.51460075,0.4589485
S07587,0.4,0.2,0,0.4,0,0,0,0.2,0.4,0.4,0,0.38595593,0.38564682
S07588,0.4,0.2,0,0.4,0,0,0.2,0,0.4,0.4,0,0.39895877,0.3892395
S07589,0.4,0.2,0,0.4,0,0.2,0.4,0.4,0,0,0,0.48553407,0.63303846
S07590,0.4,0.2,0,0.4,0,0.2,0,0.4,0,0.4,0,0.3650418,0.4145302
S07591,0.4,0.2,0,0.4,0,0.2,0.4,0,0,0.4,0,0.56892675,0.65567154
S07592,0.4,0.2,0,0.4,0,0.2,0,0.4,0.4,0,0,0.2687931,0.33975965
S07593,0.4,0.2,0,0.4,0,0.2,0.4,0,0.4,0,0,0.5172607,0.48023835
S07594,0.4,0.2,0,0.4,0,0.2,0,0,0.4,0.4,0,0.4117307,0.38351375
S07595,0.4,0.2,0,0.4,0,0.4,0.2,0.4,0,0,0,0.65148056,0.43623805
S07596,0.4,0.2,0,0.4,0,0.4,0.4,0.2,0,0,0,0.62031907,0.6472389
S07597,0.4,0.2,0,0.4,0,0.4,0,0.4,0,0.2,0,0.639719,0.44096187
S07598,0.4,0.2,0,0.4,0,0.4,0.4,0,0,0.2,0,0.61818177,0.65444106
S07599,0.4,0.2,0,0.4,0,0.4,0,0.2,0,0.4,0,0.6075752,0.47256497
S07600,0.4,0.2,0,0.4,0,0.4,0.2,0,0,0.4,0,0.6027759,0.4777599
S07601,0.4,0.2,0,0.4,0,0.4,0,0.4,0.2,0,0,0.63951105,0.433149
S07602,0.4,0.2,0,0.4,0,0.4,0.4,0,0.2,0,0,0.6206312,0.6488823
S07603,0.4,0.2,0,0.4,0,0.4,0,0,0.2,0.4,0,0.6064652,0.47961086
S07604,0.4,0.2,0,0.4,0,0.4,0,0.2,0.4,0,0,0.5802852,0.38958532
S07605,0.4,0.2,0,0.4,0,0.4,0.2,0,0.4,0,0,0.57778645,0.43096554
S07606,0.4,0.2,0,0.4,0,0.4,0,0,0.4,0.2,0,0.5421362,0.41096142
S07607,0.4,0,0.2,0.4,0,0,0.2,0.6,0,0.2,0,0.2906376,0.45052218
S07608,0.4,0,0.2,0.4,0,0,0.6,0.2,0,0.2,0,0.60874665,0.7963355
S07609,0.4,0,0.2,0.4,0,0,0.2,0.6,0.2,0,0,0.21722995,0.38170108
S07610,0.4,0,0.2,0.4,0,0,0.6,0.2,0.2,0,0,0.60217863,0.79863286
S07611,0.4,0,0.2,0.4,0,0,0,0.6,0.2,0.2,0,0.21853872,0.3805616
S07612,0.4,0,0.2,0.4,0,0,0.6,0,0.2,0.2,0,0.60496026,0.79618263
S07613,0.4,0,0.2,0.4,0,0,0.2,0.2,0.6,0,0,0.56372863,0.11352332
S07614,0.4,0,0.2,0.4,0,0,0,0.2,0.6,0.2,0,0.5578929,0.10822977
S07615,0.4,0,0.2,0.4,0,0,0.2,0,0.6,0.2,0,0.5600252,0.10917548
S07616,0.4,0,0.2,0.4,0,0.2,0.2,0.6,0,0,0,0.25375542,0.45955744
S07617,0.4,0,0.2,0.4,0,0.2,0.6,0.2,0,0,0,0.6067651,0.8007813
S07618,0.4,0,0.2,0.4,0,0.2,0,0.6,0,0.2,0,0.24466555,0.44601446
S07619,0.4,0,0.2,0.4,0,0.2,0.6,0,0,0.2,0,0.60956675,0.79599583
S07620,0.4,0,0.2,0.4,0,0.2,0,0.6,0.2,0,0,0.21909545,0.38046807
S07621,0.4,0,0.2,0.4,0,0.2,0.6,0,0.2,0,0,0.60295427,0.79862183
S07622,0.4,0,0.2,0.4,0,0.2,0,0.2,0.6,0,0,0.56123173,0.1130797
S07623,0.4,0,0.2,0.4,0,0.2,0.2,0,0.6,0,0,0.5637915,0.113841735
S07624,0.4,0,0.2,0.4,0,0.2,0,0,0.6,0.2,0,0.558024,0.10846133
S07625,0.4,0,0.2,0.4,0,0.6,0.2,0.2,0,0,0,0.65286154,0.46245354
S07626,0.4,0,0.2,0.4,0,0.6,0,0.2,0,0.2,0,0.63751984,0.4640592
S07627,0.4,0,0.2,0.4,0,0.6,0.2,0,0,0.2,0,0.62841934,0.47607478
S07628,0.4,0,0.2,0.4,0,0.6,0,0.2,0.2,0,0,0.64527196,0.45776504
S07629,0.4,0,0.2,0.4,0,0.6,0.2,0,0.2,0,0,0.6476136,0.47148812
S07630,0.4,0,0.2,0.4,0,0.6,0,0,0.2,0.2,0,0.6344934,0.47240704
S07631,0.4,0,0.2,0.4,0,0,0.4,0.4,0,0.2,0,0.47573614,0.6066684
S07632,0.4,0,0.2,0.4,0,0,0.2,0.4,0,0.4,0,0.3603995,0.42840835
S07633,0.4,0,0.2,0.4,0,0,0.4,0.2,0,0.4,0,0.5483439,0.6497777
S07634,0.4,0,0.2,0.4,0,0,0.4,0.4,0.2,0,0,0.47519827,0.6062663
S07635,0.4,0,0.2,0.4,0,0,0,0.4,0.2,0.4,0,0.3647105,0.40574822
S07636,0.4,0,0.2,0.4,0,0,0.4,0,0.2,0.4,0,0.5595674,0.64770675
S07637,0.4,0,0.2,0.4,0,0,0.2,0.4,0.4,0,0,0.27221838,0.3289635
S07638,0.4,0,0.2,0.4,0,0,0.4,0.2,0.4,0,0,0.5010703,0.44993585
S07639,0.4,0,0.2,0.4,0,0,0,0.4,0.4,0.2,0,0.27989817,0.33078328
S07640,0.4,0,0.2,0.4,0,0,0.4,0,0.4,0.2,0,0.51449764,0.46153817
S07641,0.4,0,0.2,0.4,0,0,0,0.2,0.4,0.4,0,0.3858691,0.38551047
S07642,0.4,0,0.2,0.4,0,0,0.2,0,0.4,0.4,0,0.39890358,0.38925466
S07643,0.4,0,0.2,0.4,0,0.2,0.4,0.4,0,0,0,0.47586638,0.6064368
S07644,0.4,0,0.2,0.4,0,0.2,0,0.4,0,0.4,0,0.36509812,0.4145944
S07645,0.4,0,0.2,0.4,0,0.2,0.4,0,0,0.4,0,0.5694477,0.6557074
S07646,0.4,0,0.2,0.4,0,0.2,0,0.4,0.4,0,0,0.27490002,0.3311026
S07647,0.4,0,0.2,0.4,0,0.2,0.4,0,0.4,0,0,0.5219872,0.48031253
S07648,0.4,0,0.2,0.4,0,0.2,0,0,0.4,0.4,0,0.4117822,0.38351247
S07649,0.4,0,0.2,0.4,0,0.4,0.2,0.4,0,0,0,0.65194476,0.4375418
S07650,0.4,0,0.2,0.4,0,0.4,0.4,0.2,0,0,0,0.60686535,0.6464273
S07651,0.4,0,0.2,0.4,0,0.4,0,0.4,0,0.2,0,0.6407294,0.44117475
S07652,0.4,0,0.2,0.4,0,0.4,0.4,0,0,0.2,0,0.606952,0.6514832
S07653,0.4,0,0.2,0.4,0,0.4,0,0.2,0,0.4,0,0.6070456,0.47199744
S07654,0.4,0,0.2,0.4,0,0.4,0.2,0,0,0.4,0,0.60222477,0.4771339
S07655,0.4,0,0.2,0.4,0,0.4,0,0.4,0.2,0,0,0.6403119,0.43326482
S07656,0.4,0,0.2,0.4,0,0.4,0.4,0,0.2,0,0,0.6080084,0.6478978
S07657,0.4,0,0.2,0.4,0,0.4,0,0,0.2,0.4,0,0.6058893,0.47906938
S07658,0.4,0,0.2,0.4,0,0.4,0,0.2,0.4,0,0,0.5824428,0.38886955
S07659,0.4,0,0.2,0.4,0,0.4,0.2,0,0.4,0,0,0.58205605,0.42908794
S07660,0.4,0,0.2,0.4,0,0.4,0,0,0.4,0.2,0,0.54588723,0.4118071
S07661,0.4,0,0,0.4,0.2,0,0.2,0.6,0,0.2,0,0.29141667,0.44503903
S07662,0.4,0,0,0.4,0.2,0,0.6,0.2,0,0.2,0,0.5988821,0.77527505
S07663,0.4,0,0,0.4,0.2,0,0.2,0.6,0.2,0,0,0.22459105,0.3861748
S07664,0.4,0,0,0.4,0.2,0,0.6,0.2,0.2,0,0,0.59172016,0.78160226
S07665,0.4,0,0,0.4,0.2,0,0,0.6,0.2,0.2,0,0.22606727,0.3858241
S07666,0.4,0,0,0.4,0.2,0,0.6,0,0.2,0.2,0,0.59419954,0.7809435
S07667,0.4,0,0,0.4,0.2,0,0.2,0.2,0.6,0,0,0.53112394,0.107476376
S07668,0.4,0,0,0.4,0.2,0,0,0.2,0.6,0.2,0,0.5346862,0.10205952
S07669,0.4,0,0,0.4,0.2,0,0.2,0,0.6,0.2,0,0.5359823,0.10259459
S07670,0.4,0,0,0.4,0.2,0.2,0.2,0.6,0,0,0,0.25028735,0.45540088
S07671,0.4,0,0,0.4,0.2,0.2,0.6,0.2,0,0,0,0.5962548,0.7752381
S07672,0.4,0,0,0.4,0.2,0.2,0,0.6,0,0.2,0,0.24023788,0.44476068
S07673,0.4,0,0,0.4,0.2,0.2,0.6,0,0,0.2,0,0.60004574,0.7749558
S07674,0.4,0,0,0.4,0.2,0.2,0,0.6,0.2,0,0,0.22572863,0.3860244
S07675,0.4,0,0,0.4,0.2,0.2,0.6,0,0.2,0,0,0.5923481,0.78155327
S07676,0.4,0,0,0.4,0.2,0.2,0,0.2,0.6,0,0,0.53009814,0.10725138
S07677,0.4,0,0,0.4,0.2,0.2,0.2,0,0.6,0,0,0.5316491,0.10800008
S07678,0.4,0,0,0.4,0.2,0.2,0,0,0.6,0.2,0,0.5350975,0.10235694
S07679,0.4,0,0,0.4,0.2,0.6,0.2,0.2,0,0,0,0.6527952,0.46255353
S07680,0.4,0,0,0.4,0.2,0.6,0,0.2,0,0.2,0,0.6380465,0.46440825
S07681,0.4,0,0,0.4,0.2,0.6,0.2,0,0,0.2,0,0.6286104,0.4762841
S07682,0.4,0,0,0.4,0.2,0.6,0,0.2,0.2,0,0,0.6456759,0.45819142
S07683,0.4,0,0,0.4,0.2,0.6,0.2,0,0.2,0,0,0.6474921,0.47146776
S07684,0.4,0,0,0.4,0.2,0.6,0,0,0.2,0.2,0,0.63547593,0.47292092
S07685,0.4,0,0,0.4,0.2,0,0.4,0.4,0,0.2,0,0.4783403,0.6200913
S07686,0.4,0,0,0.4,0.2,0,0.2,0.4,0,0.4,0,0.36054808,0.4281931
S07687,0.4,0,0,0.4,0.2,0,0.4,0.2,0,0.4,0,0.5487952,0.65042645
S07688,0.4,0,0,0.4,0.2,0,0.4,0.4,0.2,0,0,0.4778261,0.6195115
S07689,0.4,0,0,0.4,0.2,0,0,0.4,0.2,0.4,0,0.36458278,0.40538016
S07690,0.4,0,0,0.4,0.2,0,0.4,0,0.2,0.4,0,0.55959773,0.64818424
S07691,0.4,0,0,0.4,0.2,0,0.2,0.4,0.4,0,0,0.26752585,0.33270666
S07692,0.4,0,0,0.4,0.2,0,0.4,0.2,0.4,0,0,0.49586403,0.44930804
S07693,0.4,0,0,0.4,0.2,0,0,0.4,0.4,0.2,0,0.2750382,0.33692756
S07694,0.4,0,0,0.4,0.2,0,0.4,0,0.4,0.2,0,0.5151987,0.4632796
S07695,0.4,0,0,0.4,0.2,0,0,0.2,0.4,0.4,0,0.38572425,0.38549197
S07696,0.4,0,0,0.4,0.2,0,0.2,0,0.4,0.4,0,0.3987943,0.38929117
S07697,0.4,0,0,0.4,0.2,0.2,0.4,0.4,0,0,0,0.47832236,0.61980027
S07698,0.4,0,0,0.4,0.2,0.2,0,0.4,0,0.4,0,0.36505252,0.4144474
S07699,0.4,0,0,0.4,0.2,0.2,0.4,0,0,0.4,0,0.56896824,0.6557325
S07700,0.4,0,0,0.4,0.2,0.2,0,0.4,0.4,0,0,0.27023897,0.33497974
S07701,0.4,0,0,0.4,0.2,0.2,0.4,0,0.4,0,0,0.5185012,0.48074955
S07702,0.4,0,0,0.4,0.2,0.2,0,0,0.4,0.4,0,0.4116438,0.38366196
S07703,0.4,0,0,0.4,0.2,0.4,0.2,0.4,0,0,0,0.6529879,0.43623412
S07704,0.4,0,0,0.4,0.2,0.4,0.4,0.2,0,0,0,0.61549616,0.6478544
S07705,0.4,0,0,0.4,0.2,0.4,0,0.4,0,0.2,0,0.6404952,0.44098395
S07706,0.4,0,0,0.4,0.2,0.4,0.4,0,0,0.2,0,0.616201,0.6552829
S07707,0.4,0,0,0.4,0.2,0.4,0,0.2,0,0.4,0,0.60701704,0.47267675
S07708,0.4,0,0,0.4,0.2,0.4,0.2,0,0,0.4,0,0.6018268,0.4785485
S07709,0.4,0,0,0.4,0.2,0.4,0,0.4,0.2,0,0,0.6401761,0.43263793
S07710,0.4,0,0,0.4,0.2,0.4,0.4,0,0.2,0,0,0.61654645,0.64979947
S07711,0.4,0,0,0.4,0.2,0.4,0,0,0.2,0.4,0,0.605227,0.480429
S07712,0.4,0,0,0.4,0.2,0.4,0,0.2,0.4,0,0,0.5860054,0.38656145
S07713,0.4,0,0,0.4,0.2,0.4,0.2,0,0.4,0,0,0.5830487,0.4276045
S07714,0.4,0,0,0.4,0.2,0.4,0,0,0.4,0.2,0,0.54889286,0.41103378
S07715,0,0.4,0.2,0.2,0.2,0,0.2,0.8,0,0,0,0.037628803,0.508817
S07716,0,0.4,0.2,0.2,0.2,0,0.8,0.2,0,0,0,0.49660447,0.92711437
S07717,0,0.4,0.2,0.2,0.2,0,0,0.8,0.2,0,0,0.03763265,0.50822794
S07718,0,0.4,0.2,0.2,0.2,0,0.8,0,0.2,0,0,0.49651942,0.92669696
S07719,0,0.4,0.2,0.2,0.2,0,0,0.2,0.8,0,0,0.45797274,0.03257038
S07720,0,0.4,0.2,0.2,0.2,0,0.2,0,0.8,0,0,0.45810798,0.032748103
S07721,0,0.4,0.2,0.2,0.2,0.2,0,0.8,0,0,0,0.03771245,0.50846386
S07722,0,0.4,0.2,0.2,0.2,0.2,0.8,0,0,0,0,0.49686986,0.92709905
S07723,0,0.4,0.2,0.2,0.2,0.2,0,0,0.8,0,0,0.4582067,0.032547884
S07724,0,0.4,0.2,0.2,0.2,0.8,0,0.2,0,0,0,0.90117806,0.5394782
