,id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,tsne_0,tsne_1
5006,S04977,0.0,0.2,0.4,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.035648964,0.47502902
5007,S04978,0.0,0.2,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.45846477,0.931226
5008,S04979,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.46987095,0.059974052
5009,S04980,0.0,0.2,0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.8933208,0.5055672
5010,S04981,0.0,0.2,0.2,0.2,0.4,0.0,0.0,1.0,0.0,0.0,0.06473085,0.49263677
5011,S04982,0.0,0.2,0.2,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.48121372,0.95601696
5012,S04983,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.4921747,0.033293076
5013,S04984,0.0,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.927418,0.50749946
5014,S04985,0.0,0.2,0.2,0.4,0.2,0.0,0.0,1.0,0.0,0.0,0.07551652,0.5772599
5015,S04986,0.0,0.2,0.2,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.34958836,0.9100992
5016,S04987,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,1.0,0.0,0.39405677,0.061881337
5017,S04988,0.0,0.2,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.94885087,0.56479985
5018,S04989,0.2,0.4,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.035289645,0.49857545
5019,S04990,0.2,0.4,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.5071119,0.9268098
5020,S04991,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.46777493,0.031015916
5021,S04992,0.2,0.4,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.89649814,0.53031445
5022,S04993,0.2,0.2,0.4,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.03707231,0.4647886
5023,S04994,0.2,0.2,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.46819857,0.93097776
5024,S04995,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.47887796,0.05799836
5025,S04996,0.2,0.2,0.4,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.8909873,0.49619925
5026,S04997,0.2,0.2,0.2,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.064802825,0.4832188
5027,S04998,0.2,0.2,0.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4899004,0.95542264
5028,S04999,0.2,0.2,0.2,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.50249743,0.034519594
5029,S05000,0.2,0.2,0.2,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.92183656,0.4989391
5030,S05001,0.2,0.4,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.023450779,0.5016466
5031,S05002,0.2,0.4,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.4990223,0.915495
5032,S05003,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.43590334,0.042238757
5033,S05004,0.2,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.89226204,0.54300135
5034,S05005,0.2,0.2,0.4,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.02428623,0.47062927
5035,S05006,0.2,0.2,0.4,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.46527427,0.91883063
5036,S05007,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.4437056,0.07025833
5037,S05008,0.2,0.2,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.8821252,0.50823206
5038,S05009,0.2,0.4,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.045945097,0.5288935
5039,S05010,0.2,0.4,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.53002447,0.92967623
5040,S05011,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.4652313,0.019644348
5041,S05012,0.2,0.4,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.9103991,0.54893005
5042,S05013,0.2,0.0,0.4,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0455898,0.44869593
5043,S05014,0.2,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.43385145,0.9380733
5044,S05015,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.48524612,0.06817308
5045,S05016,0.2,0.0,0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.892247,0.47140214
5046,S05017,0.2,0.2,0.0,0.2,0.4,0.0,0.0,1.0,0.0,0.0,0.07973456,0.5162943
5047,S05018,0.2,0.2,0.0,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.5004328,0.96007264
5048,S05019,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.4965103,0.022212354
5049,S05020,0.2,0.2,0.0,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.94374895,0.5172888
5050,S05021,0.2,0.0,0.2,0.2,0.4,0.0,0.0,1.0,0.0,0.0,0.07892648,0.46183577
5051,S05022,0.2,0.0,0.2,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.4722297,0.9644663
5052,S05023,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.51974833,0.04398224
5053,S05024,0.2,0.0,0.2,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.9269726,0.4739286
5054,S05025,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0628317,0.57924753
5055,S05026,0.2,0.2,0.2,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.3551953,0.8990029
5056,S05027,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.40803945,0.064752884
5057,S05028,0.2,0.2,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.94557524,0.57795477
5058,S05029,0.2,0.2,0.0,0.4,0.2,0.0,0.0,1.0,0.0,0.0,0.07591892,0.5619565
5059,S05030,0.2,0.2,0.0,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.337099,0.9090588
5060,S05031,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.0,1.0,0.0,0.3897473,0.050953086
5061,S05032,0.2,0.2,0.0,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.94803894,0.5522144
5062,S05033,0.2,0.0,0.2,0.4,0.2,0.0,0.0,1.0,0.0,0.0,0.08456483,0.58543366
5063,S05034,0.2,0.0,0.2,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.36039427,0.92013836
5064,S05035,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,1.0,0.0,0.38452706,0.067481495
5065,S05036,0.2,0.0,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.9606798,0.5554537
5066,S05037,0.4,0.2,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.06537537,0.40688476
5067,S05038,0.4,0.2,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.5845185,0.91253626
5068,S05039,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.58233804,0.0638539
5069,S05040,0.4,0.2,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.89257777,0.42362952
5070,S05041,0.4,0.2,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.058763422,0.3968874
5071,S05042,0.4,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.5966883,0.90759355
5072,S05043,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.5808032,0.07487741
5073,S05044,0.4,0.2,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.8952228,0.41031238
5074,S05045,0.4,0.2,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.08657233,0.40127558
5075,S05046,0.4,0.2,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.59226006,0.9255029
5076,S05047,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.5693871,0.058491193
5077,S05048,0.4,0.2,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.90636677,0.4065233
5078,S05049,0.4,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.077326424,0.41125384
5079,S05050,0.4,0.0,0.2,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.603625,0.9163474
5080,S05051,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.56679344,0.07249941
5081,S05052,0.4,0.0,0.2,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.90864575,0.42266428
5082,S05053,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.2,0.2,0.12626646,0.7655875
5083,S05054,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.8227189,0.21004578
5084,S05055,0.0,0.8,0.2,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.2866955,0.53137916
5085,S05056,0.0,0.8,0.2,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.46664724,0.70216125
5086,S05057,0.0,0.8,0.2,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.48951226,0.29580167
5087,S05058,0.0,0.8,0.2,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.6809275,0.47893307
5088,S05059,0.0,0.2,0.8,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.3287293,0.51965094
5089,S05060,0.0,0.2,0.8,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.43831947,0.7281857
5090,S05061,0.0,0.2,0.8,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.424079,0.25798756
5091,S05062,0.0,0.2,0.8,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.6949278,0.44891608
5092,S05063,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.4,0.2,0.0,0.2849766,0.5334154
5093,S05064,0.0,0.8,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.0,0.4690614,0.70083106
5094,S05065,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.2,0.4,0.0,0.48927224,0.2944129
5095,S05066,0.0,0.8,0.0,0.0,0.2,0.4,0.2,0.2,0.2,0.0,0.6822998,0.48440737
5096,S05067,0.0,0.0,0.8,0.0,0.2,0.2,0.2,0.4,0.2,0.0,0.33126974,0.5230625
5097,S05068,0.0,0.0,0.8,0.0,0.2,0.2,0.4,0.2,0.2,0.0,0.43835625,0.73371065
5098,S05069,0.0,0.0,0.8,0.0,0.2,0.2,0.2,0.2,0.4,0.0,0.42503807,0.2568638
5099,S05070,0.0,0.0,0.8,0.0,0.2,0.4,0.2,0.2,0.2,0.0,0.6970914,0.4465435
5100,S05071,0.0,0.2,0.0,0.0,0.8,0.2,0.2,0.4,0.2,0.0,0.32270327,0.5711247
5101,S05072,0.0,0.2,0.0,0.0,0.8,0.2,0.4,0.2,0.2,0.0,0.47555682,0.75791776
5102,S05073,0.0,0.2,0.0,0.0,0.8,0.2,0.2,0.2,0.4,0.0,0.49961743,0.26545253
5103,S05074,0.0,0.2,0.0,0.0,0.8,0.4,0.2,0.2,0.2,0.0,0.7307301,0.50278145
5104,S05075,0.0,0.0,0.2,0.0,0.8,0.2,0.2,0.4,0.2,0.0,0.3247128,0.5699084
5105,S05076,0.0,0.0,0.2,0.0,0.8,0.2,0.4,0.2,0.2,0.0,0.47025338,0.7589894
5106,S05077,0.0,0.0,0.2,0.0,0.8,0.2,0.2,0.2,0.4,0.0,0.49977908,0.2629101
5107,S05078,0.0,0.0,0.2,0.0,0.8,0.4,0.2,0.2,0.2,0.0,0.7340775,0.50087035
5108,S05079,0.0,0.8,0.0,0.2,0.0,0.2,0.2,0.4,0.2,0.0,0.28168502,0.5337321
5109,S05080,0.0,0.8,0.0,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.4680491,0.69980997
5110,S05081,0.0,0.8,0.0,0.2,0.0,0.2,0.2,0.2,0.4,0.0,0.48970827,0.29758802
5111,S05082,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.67998713,0.48267582
5112,S05083,0.0,0.0,0.8,0.2,0.0,0.2,0.2,0.4,0.2,0.0,0.33069155,0.51884353
5113,S05084,0.0,0.0,0.8,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.43636706,0.7310474
5114,S05085,0.0,0.0,0.8,0.2,0.0,0.2,0.2,0.2,0.4,0.0,0.4221231,0.25953358
5115,S05086,0.0,0.0,0.8,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.69590807,0.4455375
5116,S05087,0.0,0.0,0.0,0.2,0.8,0.2,0.2,0.4,0.2,0.0,0.3217847,0.5746309
5117,S05088,0.0,0.0,0.0,0.2,0.8,0.2,0.4,0.2,0.2,0.0,0.4717118,0.7607445
5118,S05089,0.0,0.0,0.0,0.2,0.8,0.2,0.2,0.2,0.4,0.0,0.5016456,0.26511708
5119,S05090,0.0,0.0,0.0,0.2,0.8,0.4,0.2,0.2,0.2,0.0,0.7340717,0.5028957
5120,S05091,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.4,0.2,0.2,0.11390701,0.72440445
5121,S05092,0.0,0.2,0.0,0.8,0.0,0.0,0.4,0.2,0.2,0.2,0.20911051,0.8326538
5122,S05093,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.4,0.11424439,0.7552505
5123,S05094,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.2,0.4,0.2,0.0896047,0.7561341
5124,S05095,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.4,0.0,0.2,0.14610742,0.731714
5125,S05096,0.0,0.2,0.0,0.8,0.0,0.2,0.4,0.2,0.0,0.2,0.19401762,0.81127703
5126,S05097,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.4,0.13931371,0.77223873
5127,S05098,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.4,0.2,0.0,0.13308719,0.7415944
5128,S05099,0.0,0.2,0.0,0.8,0.0,0.2,0.4,0.2,0.2,0.0,0.18646504,0.83832437
5129,S05100,0.0,0.2,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.12410366,0.7326626
5130,S05101,0.0,0.2,0.0,0.8,0.0,0.2,0.4,0.0,0.2,0.2,0.19659504,0.82905805
5131,S05102,0.0,0.2,0.0,0.8,0.0,0.2,0.0,0.2,0.2,0.4,0.117316656,0.7675956
5132,S05103,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.0,0.2,0.4,0.12002529,0.77771276
5133,S05104,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.4,0.0,0.08197339,0.789314
5134,S05105,0.0,0.2,0.0,0.8,0.0,0.2,0.0,0.2,0.4,0.2,0.08883197,0.7734225
5135,S05106,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.0,0.4,0.2,0.09731069,0.7862976
5136,S05107,0.0,0.2,0.0,0.8,0.0,0.4,0.2,0.2,0.0,0.2,0.15531127,0.7997235
5137,S05108,0.0,0.2,0.0,0.8,0.0,0.4,0.2,0.2,0.2,0.0,0.13340114,0.82244295
5138,S05109,0.0,0.2,0.0,0.8,0.0,0.4,0.0,0.2,0.2,0.2,0.118516184,0.79871714
5139,S05110,0.0,0.2,0.0,0.8,0.0,0.4,0.2,0.0,0.2,0.2,0.12730381,0.80708003
5140,S05111,0.0,0.0,0.2,0.8,0.0,0.0,0.2,0.4,0.2,0.2,0.113891736,0.72461265
5141,S05112,0.0,0.0,0.2,0.8,0.0,0.0,0.4,0.2,0.2,0.2,0.20895252,0.8325138
5142,S05113,0.0,0.0,0.2,0.8,0.0,0.0,0.2,0.2,0.2,0.4,0.11424869,0.755246
5143,S05114,0.0,0.0,0.2,0.8,0.0,0.0,0.2,0.2,0.4,0.2,0.0896011,0.756231
5144,S05115,0.0,0.0,0.2,0.8,0.0,0.2,0.2,0.4,0.0,0.2,0.14602917,0.7318381
5145,S05116,0.0,0.0,0.2,0.8,0.0,0.2,0.4,0.2,0.0,0.2,0.19397904,0.81119275
5146,S05117,0.0,0.0,0.2,0.8,0.0,0.2,0.2,0.2,0.0,0.4,0.13932511,0.77225596
5147,S05118,0.0,0.0,0.2,0.8,0.0,0.2,0.2,0.4,0.2,0.0,0.13297705,0.7416686
5148,S05119,0.0,0.0,0.2,0.8,0.0,0.2,0.4,0.2,0.2,0.0,0.18638813,0.8381967
5149,S05120,0.0,0.0,0.2,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.12398385,0.7327915
5150,S05121,0.0,0.0,0.2,0.8,0.0,0.2,0.4,0.0,0.2,0.2,0.19652891,0.82893586
5151,S05122,0.0,0.0,0.2,0.8,0.0,0.2,0.0,0.2,0.2,0.4,0.11733479,0.76759434
5152,S05123,0.0,0.0,0.2,0.8,0.0,0.2,0.2,0.0,0.2,0.4,0.120009206,0.7777277
5153,S05124,0.0,0.0,0.2,0.8,0.0,0.2,0.2,0.2,0.4,0.0,0.082015894,0.7892434
5154,S05125,0.0,0.0,0.2,0.8,0.0,0.2,0.0,0.2,0.4,0.2,0.08883772,0.77343905
5155,S05126,0.0,0.0,0.2,0.8,0.0,0.2,0.2,0.0,0.4,0.2,0.09732875,0.78624547
5156,S05127,0.0,0.0,0.2,0.8,0.0,0.4,0.2,0.2,0.0,0.2,0.15528837,0.7997364
5157,S05128,0.0,0.0,0.2,0.8,0.0,0.4,0.2,0.2,0.2,0.0,0.13336657,0.8223864
5158,S05129,0.0,0.0,0.2,0.8,0.0,0.4,0.0,0.2,0.2,0.2,0.11853453,0.7986835
5159,S05130,0.0,0.0,0.2,0.8,0.0,0.4,0.2,0.0,0.2,0.2,0.1273132,0.80707455
5160,S05131,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.4,0.2,0.2,0.113923065,0.7248197
5161,S05132,0.0,0.0,0.0,0.8,0.2,0.0,0.4,0.2,0.2,0.2,0.2091766,0.83252954
5162,S05133,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.2,0.2,0.4,0.11420597,0.75525516
5163,S05134,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.2,0.4,0.2,0.08963585,0.756225
5164,S05135,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.4,0.0,0.2,0.14615399,0.7319114
5165,S05136,0.0,0.0,0.0,0.8,0.2,0.2,0.4,0.2,0.0,0.2,0.19416574,0.8113626
5166,S05137,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.2,0.0,0.4,0.1393399,0.772258
5167,S05138,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.4,0.2,0.0,0.13303183,0.74180603
5168,S05139,0.0,0.0,0.0,0.8,0.2,0.2,0.4,0.2,0.2,0.0,0.18655942,0.83820117
5169,S05140,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.4,0.2,0.2,0.124048375,0.73289233
5170,S05141,0.0,0.0,0.0,0.8,0.2,0.2,0.4,0.0,0.2,0.2,0.19677763,0.8289866
5171,S05142,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.2,0.2,0.4,0.11729397,0.76760095
5172,S05143,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.0,0.2,0.4,0.1199844,0.77773356
5173,S05144,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.2,0.4,0.0,0.08202451,0.78915846
5174,S05145,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.2,0.4,0.2,0.088886656,0.7734211
5175,S05146,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.0,0.4,0.2,0.097292945,0.7861696
5176,S05147,0.0,0.0,0.0,0.8,0.2,0.4,0.2,0.2,0.0,0.2,0.15530531,0.79974383
5177,S05148,0.0,0.0,0.0,0.8,0.2,0.4,0.2,0.2,0.2,0.0,0.13338974,0.82236964
5178,S05149,0.0,0.0,0.0,0.8,0.2,0.4,0.0,0.2,0.2,0.2,0.11846884,0.79872733
5179,S05150,0.0,0.0,0.0,0.8,0.2,0.4,0.2,0.0,0.2,0.2,0.1273028,0.80705243
5180,S05151,0.2,0.8,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.28339162,0.5316862
5181,S05152,0.2,0.8,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.47004765,0.6995212
5182,S05153,0.2,0.8,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.49087042,0.2963736
5183,S05154,0.2,0.8,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.6801171,0.4818367
5184,S05155,0.2,0.0,0.8,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.32990223,0.5172268
5185,S05156,0.2,0.0,0.8,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.43692434,0.7308225
5186,S05157,0.2,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.42259923,0.25700274
5187,S05158,0.2,0.0,0.8,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.69735605,0.44435212
5188,S05159,0.2,0.0,0.0,0.0,0.8,0.2,0.2,0.4,0.2,0.0,0.32444584,0.57245195
5189,S05160,0.2,0.0,0.0,0.0,0.8,0.2,0.4,0.2,0.2,0.0,0.47366777,0.7606305
5190,S05161,0.2,0.0,0.0,0.0,0.8,0.2,0.2,0.2,0.4,0.0,0.5021876,0.2648618
5191,S05162,0.2,0.0,0.0,0.0,0.8,0.4,0.2,0.2,0.2,0.0,0.7345629,0.5021799
5192,S05163,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.4,0.2,0.2,0.113865875,0.7246022
5193,S05164,0.2,0.0,0.0,0.8,0.0,0.0,0.4,0.2,0.2,0.2,0.20942993,0.8325044
5194,S05165,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.4,0.11546632,0.7542007
5195,S05166,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.2,0.4,0.2,0.08922548,0.75591063
5196,S05167,0.2,0.0,0.0,0.8,0.0,0.2,0.2,0.4,0.0,0.2,0.14800629,0.73076504
5197,S05168,0.2,0.0,0.0,0.8,0.0,0.2,0.4,0.2,0.0,0.2,0.19418354,0.8099663
5198,S05169,0.2,0.0,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.4,0.14058684,0.7713509
5199,S05170,0.2,0.0,0.0,0.8,0.0,0.2,0.2,0.4,0.2,0.0,0.13312328,0.7416197
5200,S05171,0.2,0.0,0.0,0.8,0.0,0.2,0.4,0.2,0.2,0.0,0.18651955,0.83780295
5201,S05172,0.2,0.0,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.124187164,0.7327927
5202,S05173,0.2,0.0,0.0,0.8,0.0,0.2,0.4,0.0,0.2,0.2,0.19662695,0.8289488
5203,S05174,0.2,0.0,0.0,0.8,0.0,0.2,0.0,0.2,0.2,0.4,0.11802058,0.7667246
5204,S05175,0.2,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.2,0.4,0.121016994,0.7773503
5205,S05176,0.2,0.0,0.0,0.8,0.0,0.2,0.2,0.2,0.4,0.0,0.082053326,0.7891127
5206,S05177,0.2,0.0,0.0,0.8,0.0,0.2,0.0,0.2,0.4,0.2,0.088432364,0.7735029
5207,S05178,0.2,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.4,0.2,0.09694809,0.78647614
5208,S05179,0.2,0.0,0.0,0.8,0.0,0.4,0.2,0.2,0.0,0.2,0.15575749,0.79985744
5209,S05180,0.2,0.0,0.0,0.8,0.0,0.4,0.2,0.2,0.2,0.0,0.13332641,0.8223015
5210,S05181,0.2,0.0,0.0,0.8,0.0,0.4,0.0,0.2,0.2,0.2,0.11828892,0.7990428
5211,S05182,0.2,0.0,0.0,0.8,0.0,0.4,0.2,0.0,0.2,0.2,0.1273284,0.80744785
5212,S05183,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.8194892,0.17115797
5213,S05184,0.8,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.85102564,0.1890637
5214,S05185,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.82732505,0.19934988
5215,S05186,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.7473598,0.14752574
5216,S05187,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.8290736,0.17892312
5217,S05188,0.8,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.86026615,0.19978924
5218,S05189,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.83192134,0.20859362
5219,S05190,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.814674,0.15515758
5220,S05191,0.8,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.8668947,0.18568137
5221,S05192,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2,0.79220366,0.1774365
5222,S05193,0.8,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.8630337,0.2150511
5223,S05194,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.80703115,0.20705056
5224,S05195,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.8369787,0.21957462
5225,S05196,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.7582496,0.13904408
5226,S05197,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.75045484,0.16433537
5227,S05198,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.7348945,0.14301527
5228,S05199,0.8,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.8359058,0.25333306
5229,S05200,0.8,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.8449565,0.2452024
5230,S05201,0.8,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.8165882,0.25670984
5231,S05202,0.8,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.2,0.84737396,0.26215535
5232,S05203,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.8193643,0.17117767
5233,S05204,0.8,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.85105646,0.18914129
5234,S05205,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.82732594,0.19934814
5235,S05206,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.7472494,0.1473353
5236,S05207,0.8,0.0,0.2,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.82892704,0.17904192
5237,S05208,0.8,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.86034364,0.19988975
5238,S05209,0.8,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.83193004,0.20857011
5239,S05210,0.8,0.0,0.2,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.8144926,0.15509081
5240,S05211,0.8,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.86703265,0.1857794
5241,S05212,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.2,0.2,0.7922569,0.17745836
