id,pred_avg_Pnma_uncorrected,pred_avg_Pbcm_uncorrected
S05445,0.531413249,0.492145035
S05446,0.529252401,0.49381281
S05447,0.523224511,0.4879123
S05448,0.524912446,0.487967565
S05449,0.524916162,0.48717515
S05450,0.523928322,0.489993775
S05451,0.512898371,0.508625
S05452,0.512720891,0.509628875
S05453,0.515715654,0.50374982
S05454,0.508855925,0.50602153
S05455,0.507288339,0.505296075
S05456,0.508120174,0.50581737
S05457,0.508760749,0.50569905
S05458,0.512573282,0.50478736
S05459,0.513875779,0.50783302
S05460,0.510005106,0.50472555
S05461,0.516614486,0.501222375
S05462,0.516509676,0.50218419
S05463,0.508153241,0.5095447
S05464,0.507957696,0.50941104
S05465,0.511045385,0.50586785
S05466,0.515294909,0.509806155
S05467,0.503758993,0.48968649
S05468,0.506716519,0.492970095
S05469,0.50562666,0.493832065
S05470,0.504603267,0.4977395
S05471,0.505936416,0.493897455
S05472,0.503511112,0.496017515
S05473,0.506396208,0.49374061
S05474,0.505465016,0.49927964
S05475,0.505797561,0.499770895
S05476,0.503266679,0.495823565
S05477,0.503486724,0.495444985
S05478,0.505269762,0.48857735
S05479,0.511170865,0.50292264
S05480,0.509740538,0.500235025
S05481,0.511918394,0.50523146
S05482,0.511643034,0.5052628
S05483,0.503637215,0.494509725
S05484,0.503335538,0.49289286
S05485,0.502922323,0.49553229
S05486,0.502747412,0.4952683
S05487,0.503801213,0.49550782
S05488,0.504970303,0.49278267
S05489,0.503560272,0.48733273
S05490,0.502961176,0.49303309
S05491,0.503326989,0.491063
S05492,0.502595591,0.4920385
S05493,0.503280303,0.49472973
S05494,0.502565977,0.4943399
S05495,0.50953532,0.49230145
S05496,0.509632682,0.498003515
S05497,0.509028198,0.49597432
S05498,0.510284434,0.49652876
S05499,0.581193094,0.5199061
S05500,0.579932614,0.519034025
S05501,0.581481113,0.52511803
S05502,0.579282476,0.519803135
S05503,0.569202815,0.517939275
S05504,0.569373701,0.52012608
S05505,0.57055228,0.520637455
S05506,0.570750119,0.517869015
S05507,0.571210058,0.51741749
S05508,0.572159281,0.51642595
S05509,0.571627283,0.52076477
S05510,0.573424071,0.52266218
S05511,0.572542644,0.52333708
S05512,0.569462286,0.5150963
S05513,0.56916455,0.5161922
S05514,0.569355437,0.52101385
S05515,0.565818377,0.5189607
S05516,0.566726665,0.51770912
S05517,0.568351772,0.5206885
S05518,0.566914177,0.51945844
S05519,0.456367938,0.4663864
S05520,0.473698145,0.48734793
S05521,0.484623215,0.482096
S05522,0.45036816,0.464988215
S05523,0.469126178,0.4864485
S05524,0.456856573,0.46481058
S05525,0.473751606,0.486953335
S05526,0.481961443,0.478568535
S05527,0.484801843,0.48083055
S05528,0.48167831,0.496524855
S05529,0.48748548,0.4979288
S05530,0.487379992,0.49755723
S05531,0.466988526,0.47710839
S05532,0.472263705,0.477189625
S05533,0.474970505,0.481005695
S05534,0.462239462,0.4784279
S05535,0.470189682,0.474290175
S05536,0.479499489,0.48519066
S05537,0.465786712,0.481039105
S05538,0.473853202,0.48931002
S05539,0.476275325,0.485497
S05540,0.480231314,0.492881775
S05541,0.483299902,0.48854849
S05542,0.48463552,0.490263655
S05543,0.453558311,0.45361831
S05544,0.464366716,0.47106539
S05545,0.473729802,0.47134343
S05546,0.451077302,0.452087355
S05547,0.463134519,0.46762547
S05548,0.453310307,0.453620075
S05549,0.46424227,0.470654455
S05550,0.473510995,0.47074027
S05551,0.474034291,0.46932512
S05552,0.477767696,0.480364965
S05553,0.480381662,0.48113443
S05554,0.47906206,0.47982125
S05555,0.461219226,0.464820235
S05556,0.463445932,0.465190205
S05557,0.467079692,0.46774375
S05558,0.460604606,0.463611885
S05559,0.462359294,0.46242625
S05560,0.471813229,0.474273
S05561,0.467389527,0.47097623
S05562,0.474677628,0.47672996
S05563,0.470403987,0.4723637
S05564,0.476386414,0.478362755
S05565,0.477898357,0.47681104
S05566,0.478901535,0.478776815
S05567,0.457217141,0.459430875
S05568,0.463379652,0.46708301
S05569,0.468738456,0.464081635
S05570,0.453931286,0.455247715
S05571,0.460758665,0.46624169
S05572,0.455633819,0.45606398
S05573,0.463238948,0.46629283
S05574,0.467057663,0.46232203
S05575,0.468676147,0.462390575
S05576,0.478096965,0.47953133
S05577,0.480715208,0.48112932
S05578,0.479384672,0.479677985
S05579,0.460297296,0.46183359
S05580,0.463103289,0.46007512
S05581,0.468048784,0.46582557
S05582,0.458547329,0.46140234
S05583,0.461486354,0.459416785
S05584,0.469964644,0.47058277
S05585,0.468371025,0.47315491
S05586,0.473301722,0.475682705
S05587,0.4720537,0.47354886
S05588,0.47652677,0.47737421
S05589,0.475377265,0.47331761
S05590,0.478846738,0.477547065
S05591,0.455853943,0.46429342
S05592,0.472445381,0.49090806
S05593,0.480545018,0.49107222
S05594,0.450310625,0.47253951
S05595,0.471243996,0.492483345
S05596,0.454373242,0.46386709
S05597,0.474254808,0.48623045
S05598,0.480061289,0.486693365
S05599,0.482202636,0.484506045
S05600,0.48472267,0.50212655
S05601,0.488457182,0.4954018
S05602,0.487765672,0.497898665
S05603,0.464703389,0.480827765
S05604,0.469505872,0.48456502
S05605,0.475295007,0.487955235
S05606,0.462378111,0.479620755
S05607,0.469055284,0.482340755
S05608,0.477390712,0.487934035
S05609,0.467485124,0.486276235
S05610,0.474426511,0.496984275
S05611,0.475650594,0.49334635
S05612,0.480238462,0.49684037
S05613,0.484010204,0.496402685
S05614,0.484703043,0.49726091
S05615,0.450074511,0.45930679
S05616,0.463727251,0.46818192
S05617,0.472118747,0.46624438
S05618,0.451233262,0.456332825
S05619,0.463508239,0.47448231
S05620,0.451922588,0.45056231
S05621,0.463861927,0.471893875
S05622,0.472492079,0.463956075
S05623,0.475628072,0.475194165
S05624,0.481439396,0.487431795
S05625,0.481824584,0.48373201
S05626,0.481514788,0.48655431
S05627,0.460229703,0.464294715
S05628,0.464972542,0.47089554
S05629,0.46615903,0.47288169
S05630,0.463567201,0.47207877
S05631,0.461460713,0.456887375
S05632,0.469917137,0.47063966
S05633,0.468575174,0.47736294
S05634,0.476468799,0.477536975
S05635,0.469873782,0.47769383
S05636,0.476592965,0.477819075
S05637,0.476198977,0.47902881
S05638,0.478303645,0.485860665
S05639,0.455551954,0.469221025
S05640,0.470729873,0.49415213
S05641,0.481592129,0.48760483
S05642,0.451529806,0.4687617
S05643,0.470184768,0.4930907
S05644,0.455518799,0.466647905
S05645,0.473351731,0.488870635
S05646,0.482583679,0.48632729
S05647,0.482490529,0.488198965
S05648,0.482910409,0.49802832
S05649,0.488627383,0.50051795
S05650,0.48873416,0.49956715
S05651,0.466930623,0.48407285
S05652,0.468551254,0.47186872
S05653,0.473720312,0.48682118
S05654,0.46467789,0.480173425
S05655,0.467348149,0.47721142
S05656,0.477967688,0.48770186
S05657,0.467552157,0.4850408
S05658,0.473937685,0.49585299
S05659,0.475214656,0.48889917
S05660,0.479862149,0.49666235
S05661,0.482756744,0.495789765
S05662,0.484737138,0.49568078
S05663,0.452691814,0.452067005
S05664,0.461585751,0.458243485
S05665,0.467991734,0.4616113
S05666,0.450973651,0.4435268
S05667,0.461526913,0.458723335
S05668,0.452521365,0.457111015
S05669,0.461097073,0.465234655
S05670,0.468634357,0.469775235
S05671,0.470097888,0.462953865
S05672,0.479202859,0.47885942
S05673,0.478784094,0.483481715
S05674,0.479381244,0.47514528
S05675,0.459153446,0.4576274
S05676,0.460035468,0.458327395
S05677,0.462445077,0.46616976
S05678,0.460292887,0.460553315
S05679,0.457981958,0.460974125
S05680,0.468064687,0.46623285
S05681,0.468815266,0.4697975
S05682,0.477004367,0.4704635
S05683,0.468416624,0.46847185
S05684,0.476032793,0.476161825
S05685,0.475532331,0.4778507
S05686,0.475659159,0.478571995
S05687,0.456610608,0.45445366
S05688,0.462892955,0.463739265
S05689,0.46809471,0.46471683
S05690,0.453870837,0.465058345
S05691,0.459770741,0.46281306
S05692,0.457131576,0.45328159
S05693,0.463707337,0.46580793
S05694,0.467180616,0.469060765
S05695,0.467452274,0.46188992
S05696,0.480201126,0.48615713
S05697,0.481789396,0.4876405
S05698,0.479202626,0.4813205
S05699,0.459579238,0.45943208
S05700,0.461416945,0.467414165
S05701,0.466861407,0.4739544
S05702,0.459151175,0.46772455
S05703,0.459040448,0.46005385
S05704,0.469948059,0.47105156
S05705,0.467753222,0.47980655
S05706,0.473851905,0.480080035
S05707,0.471168182,0.46962288
S05708,0.476514708,0.4850633
S05709,0.474551867,0.4786222
S05710,0.478451798,0.476988415
S05711,0.454473514,0.44827445
S05712,0.460554113,0.462918465
S05713,0.462216403,0.455728295
S05714,0.456164813,0.458224825
S05715,0.460208823,0.463605705
S05716,0.45376138,0.45615524
S05717,0.460920182,0.46151447
S05718,0.461654561,0.4619613
S05719,0.462282214,0.46474677
S05720,0.479860771,0.473923285
S05721,0.47947159,0.485057055
S05722,0.477880567,0.482141735
S05723,0.457955949,0.464628085
S05724,0.458653822,0.447673975
S05725,0.465644289,0.464071275
S05726,0.45855798,0.459316235
S05727,0.456541321,0.46105285
S05728,0.465633767,0.4700941
S05729,0.466249368,0.46825446
S05730,0.474911223,0.473371165
S05731,0.468645563,0.470342225
S05732,0.475483965,0.471468285
S05733,0.471548484,0.469963235
S05734,0.476303458,0.47493193
S05735,0.472440249,0.470993865
S05736,0.478498045,0.48240817
S05737,0.472149739,0.469951815
S05738,0.481532035,0.48044041
S05739,0.47450214,0.46412346
S05740,0.483174304,0.47848809
S05741,0.49413995,0.483579025
S05742,0.49854522,0.49478824
S05743,0.500776712,0.48283261
S05744,0.469557379,0.47181468
S05745,0.477404109,0.47653981
S05746,0.474390459,0.47057881
S05747,0.480367775,0.483346995
S05748,0.47161241,0.46626304
S05749,0.479537548,0.4786388
S05750,0.49551684,0.48758504
S05751,0.495847946,0.490369095
S05752,0.498058636,0.48992333
S05753,0.508357601,0.50566422
S05754,0.510771167,0.50942802
S05755,0.510956455,0.50872902
S05756,0.509894261,0.501606745
S05757,0.511058768,0.50797915
S05758,0.512527775,0.50465702
S05759,0.476572239,0.478274135
S05760,0.479549689,0.47579135
S05761,0.477645105,0.46619986
S05762,0.480205089,0.48110543
S05763,0.479596808,0.47348774
S05764,0.483576976,0.480272635
S05765,0.476251735,0.48044085
S05766,0.476071705,0.478767365
S05767,0.480589844,0.473190885
S05768,0.471867444,0.472356155
S05769,0.47717462,0.47895262
S05770,0.475215129,0.472731725
S05771,0.478202363,0.473939435
S05772,0.473614315,0.47323343
S05773,0.477641146,0.478066325
S05774,0.47977784,0.47966705
S05775,0.477740569,0.47311618
S05776,0.480323202,0.479751065
S05777,0.472245903,0.47321063
S05778,0.480011732,0.483782425
S05779,0.472947301,0.470131905
S05780,0.480576928,0.4782216
S05781,0.474756148,0.47284037
S05782,0.482525726,0.47940636
S05783,0.49506264,0.47848498
S05784,0.497387039,0.488956415
S05785,0.502793138,0.490950385
S05786,0.46821745,0.465828725
S05787,0.477785007,0.474415075
S05788,0.470887482,0.47015472
S05789,0.47970777,0.482773525
S05790,0.470284015,0.47188474
S05791,0.480224378,0.479925765
S05792,0.493540534,0.482335465
S05793,0.499484917,0.48967836
S05794,0.498924088,0.484867485
S05795,0.505888455,0.50480633
S05796,0.508291571,0.509908795
S05797,0.507524616,0.50632403
S05798,0.508347551,0.506281235
S05799,0.506997781,0.50667535
S05800,0.510893278,0.50539523
S05801,0.478691506,0.47981308
S05802,0.479146224,0.471414075
S05803,0.477402144,0.47373811
S05804,0.481550113,0.473670275
S05805,0.477887077,0.470101435
S05806,0.484183988,0.47714437
S05807,0.475997671,0.47720795
S05808,0.476962134,0.477100565
S05809,0.481105923,0.48104526
S05810,0.472764167,0.471989425
S05811,0.476822281,0.477701935
S05812,0.474128545,0.47437832
S05813,0.480464978,0.47612934
S05814,0.472218878,0.46887346
S05815,0.4793383,0.47318973
S05816,0.477859809,0.473023365
S05817,0.476994315,0.47562708
S05818,0.479881937,0.47959974
S05819,0.471792786,0.460367265
S05820,0.477294492,0.47096512
S05821,0.470833772,0.463945805
S05822,0.475432674,0.473699045
S05823,0.474244063,0.467304885
S05824,0.478202805,0.47146659
S05825,0.487449769,0.47780347
S05826,0.488063555,0.484629865
S05827,0.490322404,0.48439239
S05828,0.470521649,0.467495575
S05829,0.477697966,0.47256748
S05830,0.47079751,0.466412855
S05831,0.47763685,0.47086057
S05832,0.471093091,0.46723172
S05833,0.478138499,0.472418715
S05834,0.487548031,0.48079373
S05835,0.491617239,0.47667192
S05836,0.48916861,0.476544735
S05837,0.50764883,0.4994649
S05838,0.505651452,0.503004235
S05839,0.507601251,0.498656175
S05840,0.507043916,0.5017464
S05841,0.504978237,0.4949218
S05842,0.506893318,0.49324463
S05843,0.477436205,0.47108413
S05844,0.476307444,0.461284015
S05845,0.471993471,0.470090215
S05846,0.475659515,0.47248514
S05847,0.473072709,0.46891963
S05848,0.47580573,0.47612795
S05849,0.476281509,0.46935065
S05850,0.474353917,0.46737543
S05851,0.475281704,0.473285065
S05852,0.470477685,0.46971516
S05853,0.475669905,0.47226657
S05854,0.473104291,0.469320465
S05855,0.477482391,0.47545769
S05856,0.470553183,0.46699428
S05857,0.477024724,0.472189435
S05858,0.473290214,0.47138184
S05859,0.473937511,0.4645738
S05860,0.474992348,0.47265275
S05861,0.455982627,0.473735025
S05862,0.472520754,0.49360705
S05863,0.4815134,0.486436565
S05864,0.450163516,0.47116315
S05865,0.470396136,0.49296692
S05866,0.454917185,0.47195068
S05867,0.474461832,0.49531722
S05868,0.482056382,0.48852983
S05869,0.482425389,0.48816976
S05870,0.485039979,0.50143862
S05871,0.490011425,0.5005866
S05872,0.490051795,0.504325
S05873,0.46649211,0.482748775
S05874,0.471045349,0.47693738
S05875,0.473212197,0.48764846
S05876,0.462466343,0.484433445
S05877,0.469233533,0.48147382
S05878,0.47845297,0.490686805
S05879,0.467518116,0.48316221
S05880,0.474252702,0.494273245
S05881,0.474715632,0.49263123
S05882,0.481597456,0.49755466
S05883,0.482790872,0.4950389
S05884,0.484611046,0.488303675
S05885,0.451029446,0.455181435
S05886,0.466559705,0.4725593
S05887,0.474131634,0.47617562
S05888,0.450781522,0.454187495
S05889,0.464255387,0.473715705
S05890,0.451671562,0.45057575
S05891,0.46386961,0.470645415
S05892,0.471463803,0.475051135
S05893,0.474042935,0.473992315
S05894,0.482166004,0.48426886
S05895,0.481073719,0.485500065
S05896,0.482776617,0.487058135
S05897,0.461158429,0.46927983
S05898,0.463265919,0.47424355
S05899,0.466946553,0.474553095
S05900,0.462556364,0.46705065
S05901,0.461550467,0.4663416
S05902,0.47202969,0.482995335
S05903,0.467822572,0.47268137
S05904,0.476859504,0.47921517
S05905,0.470864636,0.4692986
S05906,0.478057166,0.481040045
S05907,0.478589523,0.47726985
S05908,0.479711359,0.481832775
S05909,0.455928066,0.472445325
S05910,0.473613254,0.489321995
S05911,0.481806146,0.47129702
S05912,0.452252261,0.465671105
S05913,0.46972369,0.49029152
S05914,0.45537546,0.472450815
S05915,0.472689836,0.48658306
S05916,0.481872997,0.485764655
S05917,0.48449882,0.489418735
S05918,0.485201575,0.50373688
S05919,0.487941392,0.505156515
S05920,0.488037541,0.504281935
S05921,0.467036325,0.47842297
S05922,0.471877654,0.48044135
S05923,0.475151376,0.48513766
S05924,0.463492555,0.483971575
S05925,0.469412709,0.479823025
S05926,0.477765242,0.4861861
S05927,0.466883982,0.487019945
S05928,0.47540926,0.488454165
S05929,0.476526657,0.49037318
S05930,0.480070658,0.49569513
S05931,0.482816212,0.495125385
S05932,0.484021109,0.491056325
S05933,0.451159588,0.44625625
S05934,0.462961249,0.47122891
S05935,0.467686535,0.46191545
S05936,0.452280341,0.452534585
S05937,0.46441177,0.46383387
S05938,0.452232272,0.450183285
S05939,0.463719283,0.46539802
S05940,0.467369489,0.46537162
S05941,0.469884594,0.46776744
S05942,0.478743277,0.47727527
S05943,0.478469096,0.48278825
S05944,0.47816297,0.477839075
S05945,0.458475728,0.46023291
S05946,0.459219691,0.45954024
S05947,0.462679618,0.45888533
S05948,0.461213655,0.46644546
S05949,0.459358363,0.460217895
S05950,0.467753041,0.471460685
S05951,0.469404526,0.461707425
S05952,0.476228435,0.46952291
S05953,0.468232102,0.464520015
S05954,0.475825038,0.4745674
S05955,0.474658577,0.47850085
S05956,0.476137217,0.46903406
S05957,0.455655772,0.4614118
S05958,0.462279456,0.467346925
S05959,0.467915105,0.47001444
S05960,0.455427929,0.46474749
S05961,0.462486143,0.4688697
S05962,0.455377096,0.45646563
S05963,0.464335491,0.46658674
S05964,0.466216544,0.462239015
S05965,0.468253854,0.46564408
S05966,0.478589838,0.484195125
S05967,0.481176161,0.485022515
S05968,0.479887887,0.48442933
S05969,0.460195046,0.45885123
S05970,0.461018942,0.458743705
S05971,0.467417623,0.464881375
S05972,0.458419378,0.46768263
S05973,0.45986689,0.463327765
S05974,0.470032896,0.46595364
S05975,0.468591199,0.46581256
S05976,0.475050236,0.47928759
S05977,0.470856283,0.478336425
S05978,0.475899892,0.48210579
S05979,0.475263613,0.47913939
S05980,0.478926487,0.479368475
S05981,0.455384673,0.46048082
S05982,0.46206948,0.458372015
S05983,0.46050375,0.459047185
S05984,0.454029005,0.458088845
S05985,0.463231545,0.45973644
S05986,0.454853078,0.453515785
S05987,0.461668287,0.463567855
S05988,0.462125232,0.46427429
S05989,0.462610417,0.46488273
S05990,0.479365619,0.47734601
S05991,0.480122452,0.479641885
S05992,0.477908407,0.48459515
S05993,0.458486706,0.454138115
S05994,0.455907722,0.453071465
S05995,0.464033166,0.46347037
S05996,0.459441289,0.46320189
S05997,0.457421205,0.461090775
S05998,0.466763996,0.460612895
S05999,0.468544248,0.4670739
S06000,0.473374348,0.47176598
S06001,0.468228732,0.463697045
S06002,0.475255726,0.478174965
S06003,0.472022317,0.46970106
S06004,0.476745422,0.47607699
S06005,0.46300781,0.480591385
S06006,0.481570517,0.49416714
S06007,0.463246722,0.475988335
S06008,0.479312069,0.49985272
S06009,0.466464975,0.48116385
S06010,0.486320607,0.49326286
S06011,0.489801451,0.49025548
S06012,0.49994228,0.492502435
S06013,0.499591511,0.49329954
S06014,0.456432833,0.47515418
S06015,0.476367457,0.50006375
S06016,0.46305138,0.473643575
S06017,0.482504,0.49859186
S06018,0.461986649,0.478447555
S06019,0.481627431,0.499785515
S06020,0.489472822,0.491610515
S06021,0.491598685,0.498801715
S06022,0.497587264,0.49115134
S06023,0.494264549,0.50842265
S06024,0.499813132,0.51140195
S06025,0.498333024,0.511435925
S06026,0.499082707,0.508553785
S06027,0.498662088,0.512465715
S06028,0.504873292,0.511184985
S06029,0.475278076,0.49029894
S06030,0.472569484,0.487651215
S06031,0.479192608,0.490094945
S06032,0.483895978,0.48838849
S06033,0.484478303,0.489666365
S06034,0.491735589,0.49453855
S06035,0.470223862,0.48839245
S06036,0.478032928,0.48816444
S06037,0.483998869,0.489933115
S06038,0.473855695,0.491130915
S06039,0.483590857,0.500952785
S06040,0.47921625,0.48983845
S06041,0.486363128,0.504513675
S06042,0.483858328,0.495956975
S06043,0.487611637,0.50255972
S06044,0.491182722,0.50139235
S06045,0.493814895,0.502166
S06046,0.501818309,0.505045065
S06047,0.459052656,0.45853821
S06048,0.471370255,0.4755404
S06049,0.458570519,0.4493731
S06050,0.469040077,0.463655755
S06051,0.45799585,0.46136208
S06052,0.469893186,0.47220087
S06053,0.475925224,0.46965176
S06054,0.478053225,0.469115215
S06055,0.47618206,0.477690665
S06056,0.457872584,0.45916727
S06057,0.471016468,0.474168765
S06058,0.458832565,0.4591112
S06059,0.470656409,0.475144535
S06060,0.459290501,0.45882887
S06061,0.470599961,0.475314335
S06062,0.474688799,0.469902675
S06063,0.475756765,0.477094885
S06064,0.478737571,0.48526295
S06065,0.488102668,0.4875949
S06066,0.490606307,0.490631445
S06067,0.490689168,0.4928744
S06068,0.486716539,0.488701425
S06069,0.488803501,0.49027102
S06070,0.489817286,0.49641023
S06071,0.467904114,0.46143464
S06072,0.464532688,0.47081257
S06073,0.467104117,0.46605396
S06074,0.470490862,0.47359439
S06075,0.469816628,0.46490244
S06076,0.474304446,0.475300785
S06077,0.467220599,0.4670676
S06078,0.464351989,0.464253715
S06079,0.476964928,0.479815215
S06080,0.475834626,0.473515375
S06081,0.482729152,0.482412635
S06082,0.474636267,0.47552012
S06083,0.479730544,0.4800408
S06084,0.475556693,0.478401465
S06085,0.481532736,0.476820475
S06086,0.482465015,0.48304023
S06087,0.485711483,0.486950275
S06088,0.483615019,0.482052595
S06089,0.462779325,0.461819735
S06090,0.470465209,0.468289765
S06091,0.460964813,0.461814865
S06092,0.469587646,0.46177994
S06093,0.461729423,0.46134947
S06094,0.469267858,0.46703076
S06095,0.467961534,0.460252435
S06096,0.468060331,0.464557685
S06097,0.468845449,0.461325155
S06098,0.46169408,0.46177034
S06099,0.470562395,0.46870072
S06100,0.461322181,0.46240011
S06101,0.471907672,0.46940781
S06102,0.460069053,0.459180565
S06103,0.469132704,0.46728127
S06104,0.468693875,0.458531975
S06105,0.469344534,0.461347015
S06106,0.469297556,0.46452367
S06107,0.486253279,0.487286445
S06108,0.488402972,0.48674883
S06109,0.48823239,0.486693845
S06110,0.48721246,0.48598139
S06111,0.489815261,0.4843932
S06112,0.487849227,0.480260745
S06113,0.466122175,0.467687125
S06114,0.465771867,0.46184709
S06115,0.464330709,0.462422195
S06116,0.47124345,0.471149505
S06117,0.467091701,0.469355195
S06118,0.473592877,0.46740855
S06119,0.46453868,0.467773495
S06120,0.463871374,0.453584415
S06121,0.472532955,0.47392889
S06122,0.475999008,0.4740057
S06123,0.480454275,0.48301022
S06124,0.472969386,0.47772088
S06125,0.480057472,0.48137045
S06126,0.477287724,0.471996085
S06127,0.482680295,0.48649796
S06128,0.477677891,0.47794703
S06129,0.48421499,0.482826125
S06130,0.484505249,0.48794542
S06131,0.495042195,0.47956798
S06132,0.501840652,0.48833838
S06133,0.496211317,0.478494185
S06134,0.502045127,0.486745
S06135,0.502143505,0.48015443
S06136,0.504201921,0.48772785
S06137,0.524675272,0.495113225
S06138,0.529304713,0.498941565
S06139,0.534541869,0.497623625
S06140,0.48978735,0.47824706
S06141,0.497313749,0.486807495
S06142,0.493844382,0.48106103
S06143,0.500189161,0.486538925
S06144,0.493620492,0.477212415
S06145,0.500297308,0.484979065
S06146,0.522162424,0.49394076
S06147,0.525242094,0.499074865
S06148,0.528646856,0.497551275
S06149,0.529047327,0.51237745
S06150,0.531933577,0.51558655
S06151,0.532043274,0.5167349
S06152,0.533073622,0.51571705
S06153,0.531230468,0.5211697
S06154,0.533907389,0.5214284
S06155,0.503405938,0.48763864
S06156,0.498737323,0.48130931
S06157,0.503917661,0.4867692
S06158,0.502333522,0.48409702
S06159,0.504975479,0.478790655
S06160,0.505586964,0.488509015
S06161,0.503673,0.48314306
S06162,0.503214905,0.48462156
S06163,0.508142068,0.481493235
S06164,0.506945074,0.48993942
S06165,0.509224862,0.48406395
S06166,0.510159437,0.485630485
S06167,0.498109275,0.48464735
S06168,0.495469822,0.47924322
S06169,0.501195045,0.487644325
S06170,0.499893404,0.482551395
S06171,0.502375148,0.48782815
S06172,0.506287128,0.484880185
S06173,0.492966475,0.479054425
S06174,0.496164746,0.488038585
S06175,0.493974639,0.47886224
S06176,0.499355865,0.4864935
S06177,0.497756006,0.48292129
S06178,0.496532229,0.484091505
S06179,0.49546235,0.47948508
S06180,0.49930925,0.48782903
S06181,0.502031903,0.486590035
S06182,0.498515003,0.484626475
S06183,0.500730104,0.48169033
S06184,0.502233851,0.48733025
S06185,0.492127173,0.470295825
S06186,0.497607254,0.47798364
S06187,0.494199411,0.47665417
S06188,0.499594934,0.48238345
S06189,0.493556693,0.471652175
S06190,0.497054104,0.481747525
S06191,0.513472421,0.488099025
S06192,0.51452955,0.489918885
S06193,0.516818885,0.491165075
S06194,0.490034562,0.47069369
S06195,0.497799841,0.474336225
S06196,0.489941251,0.46888937
S06197,0.495921998,0.47931507
S06198,0.491520816,0.473040465
S06199,0.498026544,0.483609035
S06200,0.509879814,0.49094594
S06201,0.514676222,0.495355525
S06202,0.513406142,0.492351565
S06203,0.528188462,0.50754663
S06204,0.528451952,0.50994595
S06205,0.529047056,0.5087593
S06206,0.528990281,0.5137511
S06207,0.529101472,0.51201075
S06208,0.52943402,0.5072994
S06209,0.499903028,0.484938725
S06210,0.49117622,0.47261615
S06211,0.496345459,0.4849229
S06212,0.500458501,0.480753735
S06213,0.493307141,0.471751465
S06214,0.497871794,0.48493281
S06215,0.494968509,0.471267385
S06216,0.498352498,0.469703
S06217,0.495091236,0.47880379
S06218,0.498757567,0.476891365
S06219,0.496560869,0.47776613
S06220,0.493074437,0.48163203
S06221,0.497484131,0.47558098
S06222,0.492135409,0.47360879
S06223,0.495676943,0.482875485
S06224,0.495379837,0.47574188
S06225,0.49735766,0.481921715
S06226,0.492297219,0.48085706
S06227,0.491671419,0.47464831
S06228,0.497524543,0.48238808
S06229,0.492108103,0.473788185
S06230,0.495437845,0.480459425
S06231,0.492626137,0.476370645
S06232,0.49443715,0.479002745
S06233,0.491928398,0.47642055
S06234,0.495551588,0.482564225
S06235,0.493152199,0.477142855
S06236,0.493936608,0.480656045
S06237,0.493680945,0.4780793
S06238,0.493527802,0.477862825
S06239,0.494061928,0.47212947
S06240,0.498285834,0.4828778
S06241,0.495461584,0.470174425
S06242,0.499829844,0.481528505
S06243,0.494294097,0.47243755
S06244,0.499015857,0.4827243
S06245,0.51296888,0.48353052
S06246,0.514421662,0.494331
S06247,0.515804046,0.492649085
S06248,0.490481617,0.46967618
S06249,0.497514276,0.48452698
S06250,0.491310922,0.47164173
S06251,0.498127931,0.47638705
S06252,0.490718014,0.47247121
S06253,0.497160162,0.480869635
S06254,0.511807368,0.49051948
S06255,0.515332454,0.49354671
S06256,0.512252907,0.49148293
S06257,0.526535533,0.509624775
S06258,0.527778463,0.508548975
S06259,0.527509387,0.507208565
S06260,0.528182074,0.50665414
S06261,0.527057681,0.50921565
S06262,0.528130409,0.50738235
S06263,0.498709511,0.47775603
S06264,0.492730551,0.474240315
S06265,0.496783263,0.4784618
S06266,0.498799591,0.4756791
S06267,0.493343044,0.476354435
S06268,0.496928392,0.47722125
S06269,0.496237817,0.473970145
S06270,0.498125899,0.479650065
S06271,0.496708965,0.48223147
S06272,0.49664248,0.47831066
S06273,0.493873635,0.48213816
S06274,0.495147314,0.474257065
S06275,0.497751479,0.47935231
S06276,0.491989802,0.472584835
S06277,0.496277566,0.48047437
S06278,0.495060763,0.474356205
S06279,0.496044546,0.482962655
S06280,0.494454182,0.47795133
S06281,0.491909364,0.474008515
S06282,0.496406449,0.47964445
S06283,0.491308816,0.475516405
S06284,0.496881054,0.48315893
S06285,0.492393079,0.476579385
S06286,0.49261851,0.477264565
S06287,0.492934329,0.47610267
S06288,0.495647645,0.47888677
S06289,0.492535131,0.479252175
S06290,0.492428827,0.479772925
S06291,0.492716402,0.478453965
S06292,0.492817574,0.477266215
S06293,0.475440353,0.467964485
S06294,0.492295794,0.495577525
S06295,0.474052762,0.468939625
S06296,0.490388359,0.49005229
S06297,0.47710643,0.466558905
S06298,0.494330729,0.492936195
S06299,0.50943951,0.49419278
S06300,0.511611379,0.5034948
S06301,0.513177866,0.504525405
S06302,0.471437434,0.46891146
S06303,0.493534274,0.48992275
S06304,0.473347887,0.466890635
S06305,0.493407792,0.49761692
S06306,0.474140225,0.46356561
S06307,0.491386426,0.492602035
S06308,0.50859139,0.501600025
S06309,0.50971428,0.4988488
S06310,0.510424873,0.49566579
S06311,0.514648216,0.5085914
S06312,0.515690948,0.509218605
S06313,0.515813267,0.511492515
S06314,0.516102226,0.50949585
S06315,0.515984676,0.508110495
S06316,0.516226906,0.512291
S06317,0.507653313,0.497680605
