id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1,count,entropy,potential_initial,uncertainty_initial,potential_final,uncertainty_final
S08577,0.6,0,0.2,0.2,0,0.4,0.2,0.2,0,0.2,0,0.6054528,0.15278642,7,18.9762858,0.554989151,0.019307778,0.570932937,0.009362163
S08578,0.6,0,0.2,0.2,0,0.4,0.2,0.2,0.2,0,0,0.6091581,0.16355611,7,18.9762858,0.552825228,0.019963996,0.573640584,0.008055163
S08579,0.6,0,0.2,0.2,0,0.4,0,0.2,0.2,0.2,0,0.6188033,0.14978507,7,18.9762858,0.553763939,0.022064631,0.57428806,0.009110782
S08580,0.6,0,0.2,0.2,0,0.4,0.2,0,0.2,0.2,0,0.6100131,0.13863723,7,18.9762858,0.552115399,0.020563519,0.572735413,0.010331387
S08581,0.6,0,0,0.2,0.2,0,0.2,0.4,0.2,0.2,0,0.52054244,0.14185287,7,18.9762858,0.505838253,0.018693061,0.579480953,0.010463464
S08582,0.6,0,0,0.2,0.2,0,0.4,0.2,0.2,0.2,0,0.5492714,0.13803639,7,18.9762858,0.522819558,0.023628207,0.579322628,0.008117988
S08583,0.6,0,0,0.2,0.2,0,0.2,0.2,0.2,0.4,0,0.5370452,0.11779333,7,18.9762858,0.559595325,0.020725851,0.578788516,0.008793148
S08584,0.6,0,0,0.2,0.2,0,0.2,0.2,0.4,0.2,0,0.44735384,0.13907957,7,18.9762858,0.552344714,0.019376475,0.570838864,0.010198187
S08585,0.6,0,0,0.2,0.2,0.2,0.2,0.4,0,0.2,0,0.5307285,0.14474139,7,18.9762858,0.500195248,0.020080564,0.570697846,0.009660445
S08586,0.6,0,0,0.2,0.2,0.2,0.4,0.2,0,0.2,0,0.56039697,0.14300235,7,18.9762858,0.523569432,0.022914301,0.571653916,0.008947534
S08587,0.6,0,0,0.2,0.2,0.2,0.2,0.2,0,0.4,0,0.5456893,0.1134361,7,18.9762858,0.556501848,0.020295493,0.57688079,0.008699162
S08588,0.6,0,0,0.2,0.2,0.2,0.2,0.4,0.2,0,0,0.52334195,0.15780754,7,18.9762858,0.503835872,0.019521582,0.569913016,0.008047083
S08589,0.6,0,0,0.2,0.2,0.2,0.4,0.2,0.2,0,0,0.5612257,0.15702832,7,18.9762858,0.523228572,0.024433212,0.569870999,0.009805184
S08590,0.6,0,0,0.2,0.2,0.2,0,0.4,0.2,0.2,0,0.51061237,0.1367172,7,18.9762858,0.505533075,0.021705875,0.569206353,0.008545466
S08591,0.6,0,0,0.2,0.2,0.2,0.4,0,0.2,0.2,0,0.5696356,0.1324845,7,18.9762858,0.525092919,0.022236095,0.572650345,0.008359235
S08592,0.6,0,0,0.2,0.2,0.2,0,0.2,0.2,0.4,0,0.5320913,0.10639894,7,18.9762858,0.556383805,0.021060458,0.576774865,0.008809237
S08593,0.6,0,0,0.2,0.2,0.2,0.2,0,0.2,0.4,0,0.5577018,0.107347324,7,18.9762858,0.556530453,0.020190436,0.575157106,0.007913008
S08594,0.6,0,0,0.2,0.2,0.2,0.2,0.2,0.4,0,0,0.44675618,0.15187654,7,18.9762858,0.548016648,0.020992236,0.564831642,0.009580674
S08595,0.6,0,0,0.2,0.2,0.2,0,0.2,0.4,0.2,0,0.43582168,0.13779058,7,18.9762858,0.547541297,0.019152695,0.56696503,0.011564113
S08596,0.6,0,0,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0.45494056,0.12737495,7,18.9762858,0.543014931,0.019547312,0.568460273,0.009648651
S08597,0.6,0,0,0.2,0.2,0.4,0.2,0.2,0,0.2,0,0.60486966,0.15251991,7,18.9762858,0.553739906,0.017910412,0.572886063,0.009522456
S08598,0.6,0,0,0.2,0.2,0.4,0.2,0.2,0.2,0,0,0.6081913,0.16376115,7,18.9762858,0.555189159,0.019164821,0.571336558,0.009010134
S08599,0.6,0,0,0.2,0.2,0.4,0,0.2,0.2,0.2,0,0.61857057,0.14937568,7,18.9762858,0.555925495,0.019356661,0.575931692,0.010308209
S08600,0.6,0,0,0.2,0.2,0.4,0.2,0,0.2,0.2,0,0.6095997,0.13855843,7,18.9762858,0.555352244,0.02008402,0.574400389,0.009240213
S08601,0,0.4,0.4,0,0.2,0.2,0.2,0.4,0.2,0,0,0.37427136,0.5557956,7,19.84634282,0.387780098,0.035742837,0.437830534,0.01035402
S08602,0,0.4,0.4,0,0.2,0.2,0.4,0.2,0.2,0,0,0.55836314,0.583795,7,19.84634282,0.403730994,0.036425808,0.44568124,0.010715214
S08603,0,0.4,0.4,0,0.2,0.2,0.2,0.2,0.4,0,0,0.39507964,0.44054335,7,19.84634282,0.415430407,0.036021634,0.456252565,0.010483538
S08604,0,0.4,0.4,0,0.2,0.4,0.2,0.2,0.2,0,0,0.67457926,0.4280972,7,19.84634282,0.436807123,0.034613707,0.467051179,0.010418592
S08605,0,0.4,0.2,0,0.4,0.2,0.2,0.4,0.2,0,0,0.33573502,0.57826257,7,19.84634282,0.390687694,0.036048005,0.432983962,0.009805101
S08606,0,0.4,0.2,0,0.4,0.2,0.4,0.2,0.2,0,0,0.5453666,0.5846641,7,19.84634282,0.403928607,0.039224627,0.44544369,0.01085204
S08607,0,0.4,0.2,0,0.4,0.2,0.2,0.2,0.4,0,0,0.38244772,0.4728842,7,19.84634282,0.416497466,0.036275462,0.451933393,0.010840271
S08608,0,0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0,0,0.665934,0.4386268,7,19.84634282,0.440864611,0.037002182,0.464357174,0.010034569
S08609,0,0.2,0.4,0,0.4,0.2,0.2,0.4,0.2,0,0,0.33805278,0.5675748,7,19.84634282,0.382839115,0.037813369,0.430455079,0.009325225
S08610,0,0.2,0.4,0,0.4,0.2,0.4,0.2,0.2,0,0,0.5750923,0.6251379,7,19.84634282,0.398094218,0.037050942,0.439560303,0.010121491
S08611,0,0.2,0.4,0,0.4,0.2,0.2,0.2,0.4,0,0,0.37765065,0.47879323,7,19.84634282,0.404574022,0.038696331,0.444625623,0.009509537
S08612,0,0.2,0.4,0,0.4,0.4,0.2,0.2,0.2,0,0,0.69795287,0.43384707,7,19.84634282,0.438078392,0.03490182,0.463536415,0.01042663
S08613,0,0.4,0.4,0.2,0,0.2,0.2,0.4,0.2,0,0,0.37524226,0.5569841,7,19.84634282,0.40504,0.034770753,0.437743317,0.011440143
S08614,0,0.4,0.4,0.2,0,0.2,0.4,0.2,0.2,0,0,0.56225,0.58223075,7,19.84634282,0.416197665,0.028498121,0.4470675,0.012325448
S08615,0,0.4,0.4,0.2,0,0.2,0.2,0.2,0.4,0,0,0.39072102,0.439227,7,19.84634282,0.428595979,0.031853607,0.452979022,0.012224037
S08616,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0.2,0,0,0.67478174,0.4266731,7,19.84634282,0.450759356,0.032658202,0.468461682,0.012476474
S08617,0,0.4,0,0.2,0.4,0.2,0.2,0.4,0.2,0,0,0.3339882,0.58467925,7,19.84634282,0.405613557,0.030456744,0.429264624,0.012106502
S08618,0,0.4,0,0.2,0.4,0.2,0.4,0.2,0.2,0,0,0.5420555,0.5840189,7,19.84634282,0.418441674,0.032445067,0.44583425,0.013940164
S08619,0,0.4,0,0.2,0.4,0.2,0.2,0.2,0.4,0,0,0.37778625,0.4678882,7,19.84634282,0.424589772,0.034405724,0.451275715,0.014216528
S08620,0,0.4,0,0.2,0.4,0.4,0.2,0.2,0.2,0,0,0.6636048,0.44375697,7,19.84634282,0.447337057,0.032352818,0.466868552,0.012907323
S08621,0,0,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0,0,0.3382468,0.5660464,7,19.84634282,0.395511758,0.0302439,0.42862153,0.011305614
S08622,0,0,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0,0,0.57596135,0.626955,7,19.84634282,0.404694366,0.033696522,0.437862672,0.013682927
S08623,0,0,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0,0,0.36954015,0.47833607,7,19.84634282,0.409993463,0.034479491,0.436960951,0.012149149
S08624,0,0,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0,0,0.70280266,0.4341088,7,19.84634282,0.442690492,0.030090275,0.461750401,0.013565019
S08625,0,0.4,0.2,0.4,0,0,0.2,0.4,0.2,0.2,0,0.38185504,0.7119333,7,19.84634282,0.421273275,0.028034148,0.445830791,0.011615523
S08626,0,0.4,0.2,0.4,0,0,0.4,0.2,0.2,0.2,0,0.5403302,0.74463356,7,19.84634282,0.428349785,0.026638966,0.451818038,0.010015334
S08627,0,0.4,0.2,0.4,0,0,0.2,0.2,0.4,0.2,0,0.35271394,0.43163854,7,19.84634282,0.445907116,0.026094688,0.474451304,0.010145523
S08628,0,0.4,0.2,0.4,0,0.2,0.2,0.4,0,0.2,0,0.38323933,0.7118074,7,19.84634282,0.413960156,0.026783167,0.439755236,0.010064519
S08629,0,0.4,0.2,0.4,0,0.2,0.4,0.2,0,0.2,0,0.5411038,0.7449577,7,19.84634282,0.432845525,0.027231073,0.447932851,0.010453963
S08630,0,0.4,0.2,0.4,0,0.2,0.2,0.4,0.2,0,0,0.38550133,0.7104782,7,19.84634282,0.416792565,0.029362943,0.436119025,0.010688268
S08631,0,0.4,0.2,0.4,0,0.2,0.4,0.2,0.2,0,0,0.54029053,0.74290437,7,19.84634282,0.427473583,0.031858777,0.444041802,0.010468924
S08632,0,0.4,0.2,0.4,0,0.2,0,0.4,0.2,0.2,0,0.3795651,0.7117088,7,19.84634282,0.418064448,0.02864524,0.444372866,0.011036828
S08633,0,0.4,0.2,0.4,0,0.2,0.4,0,0.2,0.2,0,0.54316866,0.7451088,7,19.84634282,0.435842271,0.03104757,0.454633405,0.010096393
S08634,0,0.4,0.2,0.4,0,0.2,0.2,0.2,0.4,0,0,0.37556973,0.44372004,7,19.84634282,0.447430651,0.026230993,0.468600329,0.011415176
S08635,0,0.4,0.2,0.4,0,0.2,0,0.2,0.4,0.2,0,0.31840992,0.42208257,7,19.84634282,0.451021636,0.030963812,0.472925861,0.010458373
S08636,0,0.4,0.2,0.4,0,0.2,0.2,0,0.4,0.2,0,0.38510942,0.39121354,7,19.84634282,0.452519847,0.027027145,0.482918245,0.011021183
S08637,0,0.4,0.2,0.4,0,0.4,0.2,0.2,0,0.2,0,0.6378978,0.4912381,7,19.84634282,0.469173922,0.026936009,0.475961084,0.009552804
S08638,0,0.4,0.2,0.4,0,0.4,0.2,0.2,0.2,0,0,0.6461478,0.45722395,7,19.84634282,0.469173561,0.026071847,0.480588784,0.011422694
S08639,0,0.4,0.2,0.4,0,0.4,0,0.2,0.2,0.2,0,0.62660825,0.4759443,7,19.84634282,0.471854375,0.027929845,0.481016338,0.011729507
S08640,0,0.4,0.2,0.4,0,0.4,0.2,0,0.2,0.2,0,0.64259297,0.47601938,7,19.84634282,0.47053867,0.026920016,0.484419352,0.010439101
S08641,0,0.2,0.4,0.4,0,0,0.2,0.4,0.2,0.2,0,0.39278495,0.73249847,7,19.84634282,0.413015904,0.025364587,0.435167941,0.010518924
S08642,0,0.2,0.4,0.4,0,0,0.4,0.2,0.2,0.2,0,0.5548709,0.71851325,7,19.84634282,0.42076177,0.028930862,0.448698008,0.011054916
S08643,0,0.2,0.4,0.4,0,0,0.2,0.2,0.4,0.2,0,0.3498572,0.41774958,7,19.84634282,0.440278167,0.025438274,0.464876751,0.009085412
S08644,0,0.2,0.4,0.4,0,0.2,0.2,0.4,0,0.2,0,0.39370495,0.73242676,7,19.84634282,0.410042232,0.029889178,0.435444115,0.00961444
S08645,0,0.2,0.4,0.4,0,0.2,0.4,0.2,0,0.2,0,0.55554855,0.71861076,7,19.84634282,0.418412557,0.03020961,0.444786457,0.011751929
S08646,0,0.2,0.4,0.4,0,0.2,0.2,0.4,0.2,0,0,0.39459875,0.7295709,7,19.84634282,0.409079088,0.023007363,0.433731891,0.0094654
S08647,0,0.2,0.4,0.4,0,0.2,0.4,0.2,0.2,0,0,0.55466574,0.71720177,7,19.84634282,0.424376802,0.027068342,0.446775979,0.010665705
S08648,0,0.2,0.4,0.4,0,0.2,0,0.4,0.2,0.2,0,0.38971752,0.73357195,7,19.84634282,0.416903303,0.02846533,0.437825535,0.009736122
S08649,0,0.2,0.4,0.4,0,0.2,0.4,0,0.2,0.2,0,0.55666125,0.71873224,7,19.84634282,0.423843984,0.028834006,0.447512111,0.010841513
S08650,0,0.2,0.4,0.4,0,0.2,0.2,0.2,0.4,0,0,0.37701842,0.42648217,7,19.84634282,0.438595115,0.026289162,0.463710269,0.010184252
S08651,0,0.2,0.4,0.4,0,0.2,0,0.2,0.4,0.2,0,0.328557,0.4127344,7,19.84634282,0.443081001,0.031142334,0.466616208,0.010859778
S08652,0,0.2,0.4,0.4,0,0.2,0.2,0,0.4,0.2,0,0.36624944,0.3938907,7,19.84634282,0.444613414,0.02964976,0.471564387,0.011379323
S08653,0,0.2,0.4,0.4,0,0.4,0.2,0.2,0,0.2,0,0.6598638,0.5197754,7,19.84634282,0.460534325,0.028701082,0.472291726,0.011858988
S08654,0,0.2,0.4,0.4,0,0.4,0.2,0.2,0.2,0,0,0.6602258,0.52946734,7,19.84634282,0.456916503,0.02972466,0.47071725,0.010456386
S08655,0,0.2,0.4,0.4,0,0.4,0,0.2,0.2,0.2,0,0.6473103,0.51846635,7,19.84634282,0.459805461,0.028923673,0.472174492,0.010544145
S08656,0,0.2,0.4,0.4,0,0.4,0.2,0,0.2,0.2,0,0.6738466,0.5194215,7,19.84634282,0.460256671,0.028719337,0.477554938,0.011480901
S08657,0,0.4,0,0.4,0.2,0,0.2,0.4,0.2,0.2,0,0.3661034,0.70487666,7,19.84634282,0.421953148,0.026230993,0.446659559,0.00964064
S08658,0,0.4,0,0.4,0.2,0,0.4,0.2,0.2,0.2,0,0.54734427,0.7557205,7,19.84634282,0.437057214,0.027708427,0.452299703,0.011640899
S08659,0,0.4,0,0.4,0.2,0,0.2,0.2,0.4,0.2,0,0.3476929,0.43897626,7,19.84634282,0.448137598,0.023396373,0.473968305,0.010172087
S08660,0,0.4,0,0.4,0.2,0.2,0.2,0.4,0,0.2,0,0.3670563,0.70540166,7,19.84634282,0.417246951,0.027323482,0.438723166,0.009342415
S08661,0,0.4,0,0.4,0.2,0.2,0.4,0.2,0,0.2,0,0.54757434,0.75602335,7,19.84634282,0.425153378,0.029360582,0.444575594,0.010960687
S08662,0,0.4,0,0.4,0.2,0.2,0.2,0.4,0.2,0,0,0.36496973,0.7027205,7,19.84634282,0.415265652,0.024820551,0.437660681,0.009458194
S08663,0,0.4,0,0.4,0.2,0.2,0.4,0.2,0.2,0,0,0.5488075,0.75445074,7,19.84634282,0.424173543,0.028622677,0.445386854,0.010210188
S08664,0,0.4,0,0.4,0.2,0.2,0,0.4,0.2,0.2,0,0.36492977,0.7040603,7,19.84634282,0.423681122,0.027007475,0.445520794,0.009407754
S08665,0,0.4,0,0.4,0.2,0.2,0.4,0,0.2,0.2,0,0.5494956,0.75571895,7,19.84634282,0.428899722,0.027228642,0.452446086,0.01285345
S08666,0,0.4,0,0.4,0.2,0.2,0.2,0.2,0.4,0,0,0.3715514,0.45181942,7,19.84634282,0.448829155,0.031045153,0.466416554,0.010451981
S08667,0,0.4,0,0.4,0.2,0.2,0,0.2,0.4,0.2,0,0.31690902,0.43079442,7,19.84634282,0.452302321,0.029747633,0.472735173,0.009743144
S08668,0,0.4,0,0.4,0.2,0.2,0.2,0,0.4,0.2,0,0.39021832,0.39621583,7,19.84634282,0.456878477,0.027168513,0.481410863,0.009993872
S08669,0,0.4,0,0.4,0.2,0.4,0.2,0.2,0,0.2,0,0.6400953,0.48797023,7,19.84634282,0.472284398,0.028413247,0.473962904,0.010264396
S08670,0,0.4,0,0.4,0.2,0.4,0.2,0.2,0.2,0,0,0.65005976,0.45638734,7,19.84634282,0.4652052,0.027289739,0.482366847,0.012141445
S08671,0,0.4,0,0.4,0.2,0.4,0,0.2,0.2,0.2,0,0.6278505,0.47490516,7,19.84634282,0.466545965,0.027137503,0.483103471,0.010808488
S08672,0,0.4,0,0.4,0.2,0.4,0.2,0,0.2,0.2,0,0.6444819,0.4756508,7,19.84634282,0.471015296,0.028523668,0.486580549,0.011725592
S08673,0,0,0.4,0.4,0.2,0,0.2,0.4,0.2,0.2,0,0.38308907,0.7445586,7,19.84634282,0.404444721,0.024797028,0.4281094,0.010712574
S08674,0,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0.2,0,0.5667319,0.71631724,7,19.84634282,0.416980422,0.027614376,0.441596019,0.011717177
S08675,0,0,0.4,0.4,0.2,0,0.2,0.2,0.4,0.2,0,0.3485532,0.415471,7,19.84634282,0.429035399,0.025468239,0.457664581,0.010125321
S08676,0,0,0.4,0.4,0.2,0.2,0.2,0.4,0,0.2,0,0.38367274,0.7446833,7,19.84634282,0.405615873,0.024552133,0.432088722,0.010354882
S08677,0,0,0.4,0.4,0.2,0.2,0.4,0.2,0,0.2,0,0.5677756,0.7161012,7,19.84634282,0.418506038,0.02638667,0.443592065,0.010465572
S08678,0,0,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0,0,0.3822777,0.74321926,7,19.84634282,0.404570991,0.026384292,0.428314805,0.010465186
S08679,0,0,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0,0,0.5702534,0.7136743,7,19.84634282,0.416321262,0.028010213,0.444417516,0.009410063
S08680,0,0,0.4,0.4,0.2,0.2,0,0.4,0.2,0.2,0,0.3815816,0.7449464,7,19.84634282,0.41065758,0.025340257,0.428581864,0.009987271
S08681,0,0,0.4,0.4,0.2,0.2,0.4,0,0.2,0.2,0,0.570202,0.71517175,7,19.84634282,0.415927331,0.02905851,0.444552719,0.011269044
S08682,0,0,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0,0,0.37475607,0.42336485,7,19.84634282,0.429344945,0.02883783,0.455263173,0.011119439
S08683,0,0,0.4,0.4,0.2,0.2,0,0.2,0.4,0.2,0,0.33181348,0.41205633,7,19.84634282,0.431472523,0.025912682,0.455074043,0.01120866
S08684,0,0,0.4,0.4,0.2,0.2,0.2,0,0.4,0.2,0,0.3627507,0.39731726,7,19.84634282,0.442595458,0.027683029,0.458403127,0.011575046
S08685,0,0,0.4,0.4,0.2,0.4,0.2,0.2,0,0.2,0,0.66299105,0.5195703,7,19.84634282,0.451464084,0.030263344,0.467709666,0.011143877
S08686,0,0,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0,0,0.6635859,0.5297657,7,19.84634282,0.452023478,0.028202432,0.464360909,0.011149646
S08687,0,0,0.4,0.4,0.2,0.4,0,0.2,0.2,0.2,0,0.64854455,0.51819754,7,19.84634282,0.448315965,0.025272859,0.465613882,0.010887563
S08688,0,0,0.4,0.4,0.2,0.4,0.2,0,0.2,0.2,0,0.6751744,0.51935667,7,19.84634282,0.455912393,0.026678231,0.470127055,0.010339717
S08689,0,0.2,0,0.4,0.4,0,0.2,0.4,0.2,0.2,0,0.3468862,0.70980287,7,19.84634282,0.416529218,0.026177115,0.434612636,0.009781288
S08690,0,0.2,0,0.4,0.4,0,0.4,0.2,0.2,0.2,0,0.5854898,0.751926,7,19.84634282,0.424088296,0.027192244,0.448434428,0.011545592
S08691,0,0.2,0,0.4,0.4,0,0.2,0.2,0.4,0.2,0,0.337691,0.4497507,7,19.84634282,0.433383144,0.024475203,0.462552993,0.010199044
S08692,0,0.2,0,0.4,0.4,0.2,0.2,0.4,0,0.2,0,0.3482269,0.710594,7,19.84634282,0.416362934,0.026725501,0.433446589,0.009822751
S08693,0,0.2,0,0.4,0.4,0.2,0.4,0.2,0,0.2,0,0.5872473,0.7522367,7,19.84634282,0.426440773,0.026052883,0.444701604,0.010439956
S08694,0,0.2,0,0.4,0.4,0.2,0.2,0.4,0.2,0,0,0.34896103,0.70812714,7,19.84634282,0.405762259,0.02815631,0.436196674,0.008771293
S08695,0,0.2,0,0.4,0.4,0.2,0.4,0.2,0.2,0,0,0.5849798,0.7504452,7,19.84634282,0.42323557,0.028796901,0.442115459,0.010080566
S08696,0,0.2,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0,0.34656402,0.7102318,7,19.84634282,0.413685414,0.026238921,0.434665263,0.009930978
S08697,0,0.2,0,0.4,0.4,0.2,0.4,0,0.2,0.2,0,0.5868742,0.75161433,7,19.84634282,0.428603799,0.027091694,0.449902306,0.01081923
S08698,0,0.2,0,0.4,0.4,0.2,0.2,0.2,0.4,0,0,0.36076537,0.46738085,7,19.84634282,0.433628722,0.029670695,0.460591083,0.009899272
S08699,0,0.2,0,0.4,0.4,0.2,0,0.2,0.4,0.2,0,0.32084602,0.44542706,7,19.84634282,0.437323798,0.0268781,0.463805114,0.00941927
S08700,0,0.2,0,0.4,0.4,0.2,0.2,0,0.4,0.2,0,0.35052106,0.45900917,7,19.84634282,0.439619013,0.023668176,0.463518939,0.011323642
S08701,0,0.2,0,0.4,0.4,0.4,0.2,0.2,0,0.2,0,0.69536066,0.49373662,7,19.84634282,0.460648126,0.029301506,0.476368946,0.011768876
S08702,0,0.2,0,0.4,0.4,0.4,0.2,0.2,0.2,0,0,0.67866915,0.4602399,7,19.84634282,0.462192859,0.025880546,0.476810588,0.011611858
S08703,0,0.2,0,0.4,0.4,0.4,0,0.2,0.2,0.2,0,0.67674804,0.47452128,7,19.84634282,0.461344548,0.027060254,0.478362425,0.011447976
S08704,0,0.2,0,0.4,0.4,0.4,0.2,0,0.2,0.2,0,0.6854728,0.4838422,7,19.84634282,0.461219262,0.027695551,0.481143345,0.010157177
S08705,0,0,0.2,0.4,0.4,0,0.2,0.4,0.2,0.2,0,0.34992325,0.7374185,7,19.84634282,0.408769803,0.024153681,0.426337648,0.009490034
S08706,0,0,0.2,0.4,0.4,0,0.4,0.2,0.2,0.2,0,0.5845429,0.7351755,7,19.84634282,0.418807584,0.025340115,0.440829464,0.010782104
S08707,0,0,0.2,0.4,0.4,0,0.2,0.2,0.4,0.2,0,0.3342701,0.45438156,7,19.84634282,0.425812775,0.024543213,0.451184561,0.011994495
S08708,0,0,0.2,0.4,0.4,0.2,0.2,0.4,0,0.2,0,0.35100102,0.7370796,7,19.84634282,0.409945301,0.026255114,0.430100717,0.010063576
S08709,0,0,0.2,0.4,0.4,0.2,0.4,0.2,0,0.2,0,0.58510643,0.7348424,7,19.84634282,0.417743886,0.030318588,0.44112572,0.011770297
S08710,0,0,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0,0,0.35113144,0.73548317,7,19.84634282,0.407559277,0.025666609,0.425246422,0.009500135
S08711,0,0,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0,0,0.5854697,0.7307262,7,19.84634282,0.418262289,0.027650979,0.442453219,0.010334797
S08712,0,0,0.2,0.4,0.4,0.2,0,0.4,0.2,0.2,0,0.34971058,0.7366769,7,19.84634282,0.409714307,0.026920559,0.428432456,0.009659027
S08713,0,0,0.2,0.4,0.4,0.2,0.4,0,0.2,0.2,0,0.5861732,0.73361206,7,19.84634282,0.418483076,0.026012735,0.442383099,0.010469629
S08714,0,0,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0,0,0.35793427,0.47310987,7,19.84634282,0.424782557,0.028551346,0.450672244,0.011598858
S08715,0,0,0.2,0.4,0.4,0.2,0,0.2,0.4,0.2,0,0.32142177,0.45017675,7,19.84634282,0.426894079,0.024723892,0.451421422,0.010470182
S08716,0,0,0.2,0.4,0.4,0.2,0.2,0,0.4,0.2,0,0.3474312,0.46060556,7,19.84634282,0.434637417,0.027898327,0.453333469,0.009951185
S08717,0,0,0.2,0.4,0.4,0.4,0.2,0.2,0,0.2,0,0.69160694,0.49685898,7,19.84634282,0.455042266,0.02580773,0.470996482,0.011377791
S08718,0,0,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0,0,0.68293136,0.46151167,7,19.84634282,0.45019764,0.02730837,0.47564283,0.010519979
S08719,0,0,0.2,0.4,0.4,0.4,0,0.2,0.2,0.2,0,0.676087,0.47766563,7,19.84634282,0.454282297,0.024893136,0.470518294,0.010564731
S08720,0,0,0.2,0.4,0.4,0.4,0.2,0,0.2,0.2,0,0.6843312,0.488896,7,19.84634282,0.455766392,0.028092021,0.469491323,0.010749827
S08721,0.2,0.4,0.4,0,0,0.2,0.2,0.4,0.2,0,0,0.3756169,0.5551691,7,19.84634282,0.404789305,0.033624136,0.435395315,0.013157252
S08722,0.2,0.4,0.4,0,0,0.2,0.4,0.2,0.2,0,0,0.56446993,0.5816939,7,19.84634282,0.419882187,0.031115276,0.445709296,0.012746129
S08723,0.2,0.4,0.4,0,0,0.2,0.2,0.2,0.4,0,0,0.39550552,0.43916884,7,19.84634282,0.429086231,0.03157237,0.456479197,0.013017345
S08724,0.2,0.4,0.4,0,0,0.4,0.2,0.2,0.2,0,0,0.67489296,0.42512354,7,19.84634282,0.451847248,0.030779432,0.469640566,0.013225117
S08725,0.2,0.4,0,0,0.4,0.2,0.2,0.4,0.2,0,0,0.333289,0.5836571,7,19.84634282,0.400653647,0.033535941,0.43334419,0.011876173
S08726,0.2,0.4,0,0,0.4,0.2,0.4,0.2,0.2,0,0,0.54269266,0.58363754,7,19.84634282,0.41541942,0.031938142,0.444993761,0.013823751
S08727,0.2,0.4,0,0,0.4,0.2,0.2,0.2,0.4,0,0,0.38286778,0.47114676,7,19.84634282,0.4249081,0.034625008,0.450276812,0.012591413
S08728,0.2,0.4,0,0,0.4,0.4,0.2,0.2,0.2,0,0,0.6633877,0.43940645,7,19.84634282,0.451499401,0.032319341,0.461784444,0.012450516
S08729,0.2,0,0.4,0,0.4,0.2,0.2,0.4,0.2,0,0,0.3375006,0.5651373,7,19.84634282,0.390942719,0.032538294,0.425996154,0.01198916
S08730,0.2,0,0.4,0,0.4,0.2,0.4,0.2,0.2,0,0,0.5787056,0.62472415,7,19.84634282,0.402305477,0.030403254,0.437199662,0.012963822
S08731,0.2,0,0.4,0,0.4,0.2,0.2,0.2,0.4,0,0,0.37523156,0.48073846,7,19.84634282,0.409422453,0.030326762,0.438299177,0.012659866
S08732,0.2,0,0.4,0,0.4,0.4,0.2,0.2,0.2,0,0,0.70338506,0.43306544,7,19.84634282,0.445669552,0.030337591,0.462190725,0.012134249
S08733,0.2,0.4,0,0.4,0,0,0.2,0.4,0.2,0.2,0,0.37839642,0.70196843,7,19.84634282,0.460951186,0.024358777,0.478538376,0.009461068
S08734,0.2,0.4,0,0.4,0,0,0.4,0.2,0.2,0.2,0,0.5354379,0.7532537,7,19.84634282,0.466316974,0.028595321,0.484859343,0.010446502
S08735,0.2,0.4,0,0.4,0,0,0.2,0.2,0.4,0.2,0,0.3527263,0.43620962,7,19.84634282,0.488003644,0.022549325,0.515357297,0.011111013
S08736,0.2,0.4,0,0.4,0,0.2,0.2,0.4,0,0.2,0,0.37991115,0.70179486,7,19.84634282,0.446885323,0.021342625,0.470849629,0.008319079
S08737,0.2,0.4,0,0.4,0,0.2,0.4,0.2,0,0.2,0,0.53613245,0.75409585,7,19.84634282,0.458761596,0.025545555,0.475595116,0.009445212
S08738,0.2,0.4,0,0.4,0,0.2,0.2,0.4,0.2,0,0,0.38184303,0.70032257,7,19.84634282,0.452061665,0.0253543,0.469027716,0.009386951
S08739,0.2,0.4,0,0.4,0,0.2,0.4,0.2,0.2,0,0,0.53497094,0.7521662,7,19.84634282,0.454737328,0.028087908,0.471722058,0.008952258
S08740,0.2,0.4,0,0.4,0,0.2,0,0.4,0.2,0.2,0,0.37654436,0.7017467,7,19.84634282,0.45765015,0.023330217,0.477609424,0.009692766
S08741,0.2,0.4,0,0.4,0,0.2,0.4,0,0.2,0.2,0,0.5377559,0.75433904,7,19.84634282,0.464593138,0.025899992,0.484705831,0.009663895
